"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"EV1984 - Stemmeberettigede";"EV1984 - Afgivne stemmer";"EV1984 - Blanke stemmer";"EV1984 - Andre ugyldige stemmer";"EV1984 - Gyldige stemmer";"EV1984 - A. Socialdemokratiet";"EV1984 - B. Det Radikale Venstre";"EV1984 - C. Det Konservative Folkeparti";"EV1984 - F. Socialistisk Folkeparti";"EV1984 - M. Centrum-Demokraterne";"EV1984 - N. Folkebevægelsen mod EF";"EV1984 - Q. Kristeligt Folkeparti";"EV1984 - V. Venstre, Danmarks Liberale Parti";"EV1984 - Y. Venstresocialisterne";"EV1984 - Z. Fremskridtspartiet"
"789010";"789010";"93";"16";"3";"1106";"590";"4";"0";"586";"72";"23";"120";"15";"38";"42";"46";"201";"0";"29"
"791001";"791001";"93";"16";"3";"19296";"9105";"116";"22";"8967";"1978";"251";"1904";"743";"691";"1583";"337";"1100";"80";"300"
"791002";"791002";"93";"16";"3";"2216";"1250";"10";"1";"1239";"147";"45";"220";"79";"73";"132";"38";"450";"8";"47"
"791003";"791003";"93";"16";"3";"2207";"1154";"9";"5";"1140";"136";"53";"233";"120";"77";"183";"26";"262";"10";"40"
"791102";"791102";"93";"16";"3";"5568";"2888";"28";"2";"2858";"366";"104";"754";"183";"243";"412";"101";"592";"17";"86"
"793001";"793001";"93";"16";"3";"1753";"827";"7";"1";"819";"156";"20";"216";"25";"64";"69";"80";"157";"1";"31"
"793004";"793004";"93";"16";"3";"678";"347";"3";"0";"344";"39";"8";"60";"13";"22";"19";"46";"122";"0";"15"
"793005";"793005";"93";"16";"3";"576";"300";"2";"2";"296";"64";"5";"40";"12";"26";"24";"42";"75";"1";"7"
"793006";"793006";"93";"16";"3";"420";"247";"1";"0";"246";"24";"15";"47";"3";"26";"10";"19";"88";"0";"14"
"793007";"793007";"93";"16";"3";"958";"460";"4";"3";"453";"91";"13";"96";"21";"33";"34";"31";"113";"2";"19"
"793008";"793008";"93";"16";"3";"446";"258";"1";"0";"257";"30";"6";"44";"5";"13";"11";"35";"97";"1";"15"
"793102";"793102";"93";"16";"3";"170";"83";"0";"0";"83";"3";"3";"13";"0";"4";"7";"12";"40";"0";"1"
"793103";"793103";"93";"16";"3";"323";"190";"0";"0";"190";"10";"4";"24";"9";"23";"21";"8";"76";"2";"13"
"793106";"793106";"93";"16";"3";"269";"144";"1";"0";"143";"12";"8";"25";"0";"11";"5";"11";"66";"0";"5"
"801001";"801001";"102";"17";"3";"1663";"693";"10";"5";"678";"167";"19";"127";"26";"71";"92";"18";"117";"6";"35"
"801002";"801002";"102";"17";"3";"922";"455";"1";"1";"453";"87";"12";"70";"32";"24";"72";"7";"121";"9";"19"
"801003";"801003";"102";"17";"3";"625";"307";"1";"0";"306";"54";"15";"44";"1";"55";"35";"7";"75";"0";"20"
"801004";"801004";"102";"17";"3";"713";"348";"4";"1";"343";"47";"19";"62";"13";"26";"25";"7";"113";"3";"28"
"801005";"801005";"102";"17";"3";"768";"411";"6";"0";"405";"71";"15";"71";"7";"29";"29";"30";"133";"1";"19"
"801006";"801006";"102";"17";"3";"1003";"457";"1";"4";"452";"74";"35";"63";"9";"39";"32";"11";"157";"0";"32"
"801007";"801007";"102";"17";"3";"340";"170";"3";"0";"167";"36";"10";"26";"6";"13";"18";"3";"48";"0";"7"
"803001";"803001";"98";"17";"3";"2191";"1010";"15";"1";"994";"196";"33";"210";"40";"97";"87";"107";"160";"5";"59"
"803002";"803002";"98";"17";"3";"1261";"584";"2";"0";"582";"97";"25";"100";"28";"50";"49";"41";"151";"2";"39"
"803003";"803003";"98";"17";"3";"583";"292";"4";"0";"288";"53";"10";"54";"16";"29";"26";"13";"72";"1";"14"
"803004";"803004";"98";"17";"3";"891";"450";"5";"1";"444";"54";"12";"57";"24";"34";"63";"44";"116";"6";"34"
"803005";"803005";"98";"17";"3";"1444";"670";"3";"2";"665";"117";"14";"88";"28";"67";"84";"78";"136";"4";"49"
"805010";"805010";"96";"17";"3";"8784";"4062";"45";"8";"4009";"1008";"106";"697";"293";"311";"667";"177";"560";"24";"166"
"805034";"805034";"96";"17";"3";"625";"337";"5";"0";"332";"46";"15";"59";"16";"22";"24";"11";"121";"0";"18"
"805036";"805036";"96";"17";"3";"396";"197";"6";"0";"191";"18";"8";"22";"5";"17";"14";"7";"76";"2";"22"
"805040";"805040";"96";"17";"3";"760";"412";"3";"0";"409";"49";"27";"58";"16";"25";"50";"23";"140";"3";"18"
"805050";"805050";"96";"17";"3";"1043";"478";"9";"0";"469";"68";"21";"82";"25";"31";"87";"20";"110";"1";"24"
"805054";"805054";"96";"17";"3";"179";"92";"0";"0";"92";"6";"6";"21";"5";"6";"11";"4";"25";"1";"7"
"805056";"805056";"96";"17";"3";"599";"269";"0";"0";"269";"37";"13";"34";"13";"16";"26";"9";"101";"0";"20"
"805060";"805060";"96";"17";"3";"308";"167";"1";"0";"166";"18";"8";"29";"6";"13";"14";"4";"55";"1";"18"
"805070";"805070";"96";"17";"3";"1229";"546";"4";"0";"542";"80";"35";"70";"21";"24";"62";"19";"194";"3";"34"
"805074";"805074";"96";"17";"3";"335";"166";"2";"0";"164";"15";"5";"16";"10";"14";"26";"3";"63";"1";"11"
"805076";"805076";"96";"17";"3";"277";"133";"0";"0";"133";"20";"3";"11";"6";"8";"19";"8";"43";"0";"15"
"805080";"805080";"96";"17";"3";"670";"310";"7";"0";"303";"35";"13";"47";"15";"14";"40";"11";"115";"2";"11"
"807001";"807001";"96";"17";"3";"764";"412";"0";"0";"412";"66";"11";"69";"17";"41";"48";"23";"108";"2";"27"
"807002";"807002";"96";"17";"3";"1682";"707";"3";"1";"703";"139";"19";"132";"44";"64";"82";"45";"132";"3";"43"
"807003";"807003";"96";"17";"3";"3471";"1812";"21";"3";"1788";"290";"50";"350";"120";"132";"189";"112";"449";"11";"85"
"807004";"807004";"96";"17";"3";"967";"466";"6";"0";"460";"73";"17";"88";"18";"39";"38";"33";"128";"2";"24"
"807005";"807005";"96";"17";"3";"2271";"1126";"10";"1";"1115";"257";"22";"204";"91";"76";"170";"58";"186";"4";"47"
"807006";"807006";"96";"17";"3";"1182";"612";"6";"0";"606";"93";"19";"97";"28";"42";"65";"29";"195";"9";"29"
"807007";"807007";"96";"17";"3";"319";"200";"0";"0";"200";"22";"5";"18";"2";"15";"17";"21";"85";"1";"14"
"807008";"807008";"96";"17";"3";"467";"228";"3";"0";"225";"35";"4";"26";"10";"21";"26";"3";"79";"4";"17"
"807103";"807103";"96";"17";"3";"265";"145";"0";"0";"145";"17";"6";"20";"5";"5";"15";"11";"53";"1";"12"
"809001";"809001";"103";"17";"3";"3039";"1357";"10";"1";"1346";"167";"42";"262";"34";"129";"110";"144";"388";"7";"63"
"809002";"809002";"103";"17";"3";"695";"322";"3";"0";"319";"28";"9";"58";"8";"36";"35";"18";"106";"4";"17"
"809003";"809003";"103";"17";"3";"782";"346";"0";"0";"346";"73";"8";"72";"11";"35";"23";"17";"85";"0";"22"
"809004";"809004";"103";"17";"3";"572";"307";"1";"0";"306";"39";"24";"58";"5";"26";"22";"13";"109";"2";"8"
"809005";"809005";"103";"17";"3";"886";"410";"4";"0";"406";"58";"29";"49";"6";"32";"34";"20";"159";"1";"18"
"811001";"811001";"98";"17";"3";"2866";"1369";"4";"2";"1363";"284";"40";"292";"35";"114";"119";"93";"311";"7";"68"
"811002";"811002";"98";"17";"3";"1190";"565";"5";"1";"559";"74";"24";"64";"7";"46";"72";"17";"227";"3";"25"
"811003";"811003";"98";"17";"3";"962";"503";"0";"0";"503";"39";"7";"70";"10";"49";"45";"42";"214";"1";"26"
"811004";"811004";"98";"17";"3";"1104";"559";"3";"1";"555";"47";"11";"59";"19";"59";"46";"82";"194";"6";"32"
"813001";"813001";"95";"17";"3";"19840";"7998";"54";"13";"7931";"2027";"146";"1676";"899";"559";"1561";"203";"469";"48";"343"
"813006";"813006";"95";"17";"3";"3082";"1194";"6";"1";"1187";"193";"27";"257";"63";"87";"175";"143";"161";"3";"78"
"813007";"813007";"95";"17";"3";"783";"359";"0";"0";"359";"66";"11";"63";"21";"33";"48";"11";"83";"4";"19"
"813008";"813008";"95";"17";"3";"1554";"737";"11";"4";"722";"87";"23";"134";"42";"50";"89";"55";"191";"7";"44"
"813009";"813009";"95";"17";"3";"1292";"650";"2";"2";"646";"77";"20";"163";"42";"68";"72";"44";"115";"4";"41"
"813106";"813106";"95";"17";"3";"9";"9";"6";"0";"3";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0"
"815001";"815001";"102";"17";"3";"3903";"1844";"24";"2";"1818";"492";"49";"492";"113";"119";"243";"32";"206";"9";"63"
"815002";"815002";"102";"17";"3";"589";"242";"3";"0";"239";"75";"8";"50";"11";"20";"24";"7";"29";"2";"13"
"815003";"815003";"102";"17";"3";"489";"223";"2";"0";"221";"75";"7";"51";"5";"9";"9";"8";"50";"1";"6"
"815004";"815004";"102";"17";"3";"525";"255";"1";"0";"254";"64";"11";"26";"7";"16";"33";"8";"81";"0";"8"
"815005";"815005";"102";"17";"3";"345";"130";"1";"0";"129";"24";"6";"29";"4";"7";"8";"5";"40";"2";"4"
"815006";"815006";"102";"17";"3";"203";"92";"1";"0";"91";"17";"3";"23";"1";"4";"12";"1";"22";"0";"8"
"815007";"815007";"102";"17";"3";"994";"449";"5";"0";"444";"117";"25";"78";"14";"39";"31";"12";"110";"1";"17"
"815008";"815008";"102";"17";"3";"682";"296";"1";"0";"295";"74";"6";"41";"17";"25";"40";"4";"78";"0";"10"
"817001";"817001";"99";"17";"3";"1534";"732";"2";"0";"730";"138";"23";"106";"41";"67";"110";"43";"167";"6";"29"
"817002";"817002";"99";"17";"3";"310";"156";"2";"0";"154";"21";"3";"23";"17";"8";"36";"7";"31";"0";"8"
"817003";"817003";"99";"17";"3";"2056";"917";"2";"1";"914";"243";"24";"189";"61";"41";"169";"29";"127";"5";"26"
"817004";"817004";"99";"17";"3";"2016";"884";"10";"1";"873";"114";"32";"116";"67";"69";"160";"43";"192";"11";"69"
"817005";"817005";"99";"17";"3";"545";"296";"1";"0";"295";"52";"15";"56";"7";"14";"43";"28";"63";"0";"17"
"817006";"817006";"99";"17";"3";"1132";"561";"3";"0";"558";"112";"16";"71";"19";"31";"94";"33";"133";"3";"46"
"819001";"819001";"97";"17";"3";"759";"382";"9";"1";"372";"50";"6";"64";"13";"21";"52";"70";"80";"4";"12"
"819002";"819002";"97";"17";"3";"701";"248";"3";"0";"245";"39";"9";"37";"17";"22";"34";"14";"61";"0";"12"
"819003";"819003";"97";"17";"3";"5111";"1867";"19";"8";"1840";"439";"38";"383";"113";"116";"333";"109";"189";"4";"116"
"819005";"819005";"97";"17";"3";"322";"175";"1";"0";"174";"24";"10";"19";"3";"18";"20";"10";"63";"1";"6"
"819006";"819006";"97";"17";"3";"903";"425";"6";"1";"418";"65";"19";"73";"30";"25";"57";"24";"85";"4";"36"
"819007";"819007";"97";"17";"3";"1471";"685";"2";"1";"682";"92";"30";"160";"18";"35";"45";"53";"216";"2";"31"
"819008";"819008";"97";"17";"3";"690";"308";"1";"0";"307";"20";"5";"64";"8";"16";"63";"12";"103";"0";"16"
"819009";"819009";"97";"17";"3";"319";"172";"0";"0";"172";"19";"4";"23";"2";"11";"24";"10";"63";"1";"15"
"819010";"819010";"97";"17";"3";"459";"206";"1";"0";"205";"23";"6";"35";"3";"10";"26";"16";"63";"4";"19"
"821001";"821001";"97";"17";"3";"12051";"5812";"44";"22";"5746";"1343";"156";"1047";"533";"364";"1136";"277";"677";"23";"190"
"821002";"821002";"97";"17";"3";"2707";"1226";"6";"1";"1219";"195";"56";"197";"37";"93";"140";"94";"330";"2";"75"
"821003";"821003";"97";"17";"3";"1799";"781";"4";"0";"777";"103";"35";"81";"31";"63";"65";"33";"316";"4";"46"
"821004";"821004";"97";"17";"3";"1404";"724";"2";"1";"721";"80";"23";"133";"28";"58";"93";"25";"243";"2";"36"
"821005";"821005";"97";"17";"3";"1167";"617";"3";"2";"612";"81";"38";"93";"52";"47";"98";"7";"162";"10";"24"
"821106";"821106";"97";"17";"3";"2444";"1162";"14";"2";"1146";"225";"26";"224";"93";"93";"188";"36";"211";"2";"48"
"821107";"821107";"97";"17";"3";"4263";"2123";"24";"1";"2098";"473";"81";"415";"135";"148";"337";"70";"358";"11";"70"
"823001";"823001";"102";"17";"3";"1173";"600";"5";"0";"595";"101";"29";"161";"37";"48";"71";"23";"108";"2";"15"
"823002";"823002";"102";"17";"3";"416";"221";"0";"0";"221";"33";"17";"16";"19";"18";"15";"11";"79";"0";"13"
"823003";"823003";"102";"17";"3";"709";"369";"2";"1";"366";"79";"13";"81";"19";"29";"25";"19";"77";"4";"20"
"823004";"823004";"102";"17";"3";"552";"288";"1";"0";"287";"44";"13";"56";"15";"16";"22";"6";"88";"0";"27"
"823005";"823005";"102";"17";"3";"371";"221";"2";"0";"219";"43";"9";"26";"10";"19";"31";"15";"46";"0";"20"
"823006";"823006";"102";"17";"3";"298";"172";"2";"0";"170";"10";"4";"26";"4";"10";"14";"13";"78";"0";"11"
"823007";"823007";"102";"17";"3";"291";"156";"0";"0";"156";"17";"3";"30";"5";"22";"19";"3";"52";"0";"5"
"823008";"823008";"102";"17";"3";"6612";"3277";"44";"7";"3226";"868";"101";"744";"207";"236";"537";"75";"319";"10";"129"
"825005";"825005";"95";"17";"3";"738";"278";"3";"1";"274";"33";"6";"46";"14";"24";"37";"27";"63";"2";"22"
"825015";"825015";"95";"17";"3";"804";"322";"2";"1";"319";"49";"8";"52";"11";"38";"55";"21";"75";"1";"9"
"825020";"825020";"95";"17";"3";"419";"140";"0";"0";"140";"17";"2";"30";"8";"8";"26";"27";"12";"1";"9"
"827001";"827001";"103";"17";"3";"3583";"1611";"20";"9";"1582";"404";"34";"274";"88";"94";"195";"55";"354";"8";"76"
"827002";"827002";"103";"17";"3";"468";"235";"1";"1";"233";"54";"6";"23";"10";"7";"26";"10";"83";"0";"14"
"827003";"827003";"103";"17";"3";"931";"417";"0";"0";"417";"45";"6";"38";"7";"19";"35";"34";"206";"1";"26"
"827004";"827004";"103";"17";"3";"393";"199";"1";"0";"198";"27";"12";"14";"1";"9";"19";"6";"99";"1";"10"
"827005";"827005";"103";"17";"3";"381";"183";"1";"0";"182";"11";"6";"15";"5";"12";"15";"7";"104";"1";"6"
"827006";"827006";"103";"17";"3";"1556";"824";"8";"0";"816";"106";"37";"94";"70";"55";"148";"34";"225";"6";"41"
"827007";"827007";"103";"17";"3";"836";"401";"2";"0";"399";"48";"18";"44";"18";"23";"24";"19";"175";"7";"23"
"829001";"829001";"98";"17";"3";"3570";"1685";"7";"1";"1677";"255";"85";"258";"67";"113";"209";"87";"516";"16";"71"
"829002";"829002";"98";"17";"3";"1031";"497";"5";"0";"492";"47";"28";"51";"27";"41";"60";"12";"195";"4";"27"
"829003";"829003";"98";"17";"3";"2340";"1058";"12";"0";"1046";"176";"34";"185";"44";"91";"135";"50";"252";"4";"75"
"831001";"831001";"103";"17";"3";"2452";"1146";"13";"1";"1132";"306";"39";"237";"70";"76";"142";"28";"194";"6";"34"
"831002";"831002";"103";"17";"3";"467";"259";"2";"0";"257";"25";"8";"37";"8";"26";"17";"12";"103";"1";"20"
"831003";"831003";"103";"17";"3";"541";"268";"1";"0";"267";"37";"5";"51";"13";"17";"20";"14";"96";"1";"13"
"831004";"831004";"103";"17";"3";"577";"222";"2";"0";"220";"36";"6";"45";"17";"18";"39";"6";"41";"1";"11"
"831005";"831005";"103";"17";"3";"365";"177";"0";"0";"177";"23";"4";"18";"9";"7";"14";"12";"68";"1";"21"
"831006";"831006";"103";"17";"3";"779";"292";"2";"0";"290";"56";"11";"39";"14";"17";"47";"6";"82";"2";"16"
"831007";"831007";"103";"17";"3";"206";"126";"0";"0";"126";"9";"6";"26";"2";"6";"9";"0";"63";"0";"5"
"833001";"833001";"103";"17";"3";"427";"231";"3";"0";"228";"15";"4";"37";"7";"11";"15";"35";"82";"0";"22"
"833002";"833002";"103";"17";"3";"929";"473";"5";"1";"467";"69";"16";"102";"25";"31";"36";"39";"135";"1";"13"
"833003";"833003";"103";"17";"3";"629";"351";"4";"2";"345";"33";"27";"43";"7";"30";"17";"30";"129";"1";"28"
"833004";"833004";"103";"17";"3";"349";"180";"3";"0";"177";"14";"9";"26";"1";"15";"6";"15";"82";"0";"9"
"833005";"833005";"103";"17";"3";"385";"199";"2";"0";"197";"19";"9";"30";"5";"12";"8";"23";"79";"1";"11"
"833006";"833006";"103";"17";"3";"609";"286";"4";"0";"282";"50";"21";"42";"14";"19";"25";"28";"58";"0";"25"
"833007";"833007";"103";"17";"3";"824";"418";"1";"0";"417";"71";"17";"52";"17";"35";"42";"20";"127";"3";"33"
"835001";"835001";"98";"17";"3";"2147";"956";"9";"2";"945";"192";"42";"198";"38";"76";"110";"56";"176";"7";"50"
"835002";"835002";"98";"17";"3";"2277";"884";"7";"1";"876";"301";"13";"89";"62";"49";"193";"33";"77";"3";"56"
"835003";"835003";"98";"17";"3";"795";"350";"3";"0";"347";"59";"10";"77";"22";"27";"63";"8";"56";"4";"21"
"835004";"835004";"98";"17";"3";"872";"447";"1";"0";"446";"97";"21";"114";"10";"35";"29";"10";"116";"0";"14"
"835006";"835006";"98";"17";"3";"620";"316";"5";"0";"311";"39";"7";"44";"11";"29";"44";"37";"78";"1";"21"
"835007";"835007";"98";"17";"3";"593";"295";"2";"0";"293";"42";"2";"50";"18";"15";"49";"11";"89";"1";"16"
"835105";"835105";"98";"17";"3";"284";"145";"1";"0";"144";"22";"2";"12";"13";"16";"22";"3";"42";"1";"11"
"837001";"837001";"102";"17";"3";"322";"143";"0";"0";"143";"30";"10";"23";"11";"11";"20";"3";"26";"2";"7"
"837002";"837002";"102";"17";"3";"781";"342";"0";"0";"342";"98";"14";"46";"33";"35";"34";"9";"54";"3";"16"
"837003";"837003";"102";"17";"3";"1209";"633";"2";"1";"630";"209";"14";"132";"27";"29";"54";"20";"100";"0";"45"
"837004";"837004";"102";"17";"3";"442";"174";"3";"0";"171";"50";"8";"17";"7";"11";"16";"5";"47";"0";"10"
"837005";"837005";"102";"17";"3";"1357";"633";"8";"2";"623";"150";"17";"97";"50";"36";"106";"8";"121";"2";"36"
"837006";"837006";"102";"17";"3";"365";"168";"1";"0";"167";"46";"4";"17";"7";"17";"18";"4";"33";"1";"20"
"837007";"837007";"102";"17";"3";"463";"244";"1";"0";"243";"61";"9";"40";"16";"12";"49";"12";"30";"1";"13"
"837008";"837008";"102";"17";"3";"1329";"620";"7";"0";"613";"171";"25";"96";"50";"51";"68";"23";"98";"4";"27"
"839001";"839001";"97";"17";"3";"2437";"1183";"10";"1";"1172";"232";"31";"248";"45";"84";"112";"103";"272";"4";"41"
"839002";"839002";"97";"17";"3";"844";"421";"2";"0";"419";"48";"20";"44";"21";"14";"60";"38";"152";"4";"18"
"839004";"839004";"97";"17";"3";"594";"280";"1";"1";"278";"30";"5";"41";"6";"12";"35";"26";"101";"0";"22"
"839005";"839005";"97";"17";"3";"711";"351";"3";"0";"348";"62";"11";"50";"11";"23";"19";"28";"121";"2";"21"
"839006";"839006";"97";"17";"3";"452";"236";"2";"1";"233";"39";"7";"55";"9";"16";"40";"8";"48";"3";"8"
"839007";"839007";"97";"17";"3";"976";"437";"4";"0";"433";"59";"12";"47";"14";"40";"41";"38";"146";"1";"35"
"839008";"839008";"97";"17";"3";"984";"437";"6";"1";"430";"61";"15";"60";"7";"41";"32";"33";"153";"0";"28"
"841001";"841001";"95";"17";"3";"8630";"3058";"19";"7";"3032";"639";"51";"700";"196";"198";"660";"101";"320";"28";"139"
"841002";"841002";"95";"17";"3";"161";"58";"0";"0";"58";"0";"2";"16";"8";"5";"10";"4";"9";"0";"4"
"841003";"841003";"95";"17";"3";"1460";"587";"3";"0";"584";"117";"17";"116";"23";"54";"89";"16";"123";"4";"25"
"843001";"843001";"102";"17";"3";"891";"461";"0";"1";"460";"106";"16";"88";"28";"37";"42";"18";"105";"2";"18"
"843002";"843002";"102";"17";"3";"487";"272";"1";"0";"271";"68";"8";"50";"15";"19";"23";"4";"71";"6";"7"
"843003";"843003";"102";"17";"3";"362";"190";"0";"0";"190";"35";"8";"46";"6";"14";"11";"6";"54";"0";"10"
"843004";"843004";"102";"17";"3";"688";"328";"3";"1";"324";"92";"8";"46";"22";"20";"38";"12";"69";"0";"17"
"843005";"843005";"102";"17";"3";"309";"160";"3";"0";"157";"34";"10";"13";"7";"12";"33";"4";"27";"1";"16"
"843006";"843006";"102";"17";"3";"1413";"677";"13";"2";"662";"139";"64";"110";"43";"41";"85";"14";"121";"3";"42"
"843007";"843007";"102";"17";"3";"2245";"1104";"13";"3";"1088";"236";"42";"207";"88";"82";"168";"21";"178";"10";"56"
"843008";"843008";"102";"17";"3";"327";"165";"0";"0";"165";"24";"7";"20";"13";"11";"13";"7";"58";"2";"10"
"843009";"843009";"102";"17";"3";"308";"156";"0";"0";"156";"27";"4";"24";"8";"6";"14";"3";"62";"4";"4"
"845001";"845001";"103";"17";"3";"4135";"1770";"20";"2";"1748";"358";"55";"404";"112";"146";"192";"49";"352";"19";"61"
"845002";"845002";"103";"17";"3";"1366";"717";"3";"0";"714";"88";"23";"146";"32";"57";"82";"32";"213";"5";"36"
"845003";"845003";"103";"17";"3";"649";"313";"5";"0";"308";"28";"12";"30";"12";"25";"46";"24";"103";"3";"25"
"845004";"845004";"103";"17";"3";"1147";"518";"3";"2";"513";"109";"24";"70";"16";"32";"47";"20";"168";"2";"25"
"845005";"845005";"103";"17";"3";"448";"255";"0";"0";"255";"48";"13";"38";"16";"12";"29";"9";"79";"1";"10"
"845006";"845006";"103";"17";"3";"428";"241";"1";"2";"238";"23";"8";"42";"7";"22";"26";"13";"87";"3";"7"
"847001";"847001";"96";"17";"3";"5868";"2553";"25";"2";"2526";"537";"74";"572";"149";"217";"334";"162";"365";"9";"107"
"847002";"847002";"96";"17";"3";"458";"245";"0";"1";"244";"28";"5";"19";"12";"18";"19";"14";"104";"3";"22"
"847003";"847003";"96";"17";"3";"1124";"500";"10";"2";"488";"76";"11";"85";"20";"30";"49";"38";"139";"2";"38"
"847004";"847004";"96";"17";"3";"796";"371";"1";"0";"370";"57";"11";"60";"13";"39";"30";"37";"90";"2";"31"
"847005";"847005";"96";"17";"3";"496";"210";"3";"0";"207";"29";"4";"37";"9";"12";"23";"15";"63";"2";"13"
"847006";"847006";"96";"17";"3";"771";"348";"4";"0";"344";"41";"17";"46";"9";"29";"33";"24";"120";"0";"25"
"847007";"847007";"96";"17";"3";"482";"265";"1";"0";"264";"17";"8";"57";"10";"18";"33";"9";"83";"4";"25"
"847008";"847008";"96";"17";"3";"687";"346";"3";"0";"343";"46";"18";"48";"26";"18";"49";"19";"96";"2";"21"
"847009";"847009";"96";"17";"3";"728";"303";"3";"0";"300";"51";"6";"36";"13";"22";"26";"16";"115";"2";"13"
"847010";"847010";"96";"17";"3";"1427";"657";"6";"1";"650";"76";"18";"93";"19";"72";"43";"120";"158";"5";"46"
"847011";"847011";"96";"17";"3";"445";"200";"3";"0";"197";"20";"7";"31";"5";"17";"22";"22";"54";"0";"19"
"849001";"849001";"99";"17";"3";"3307";"1508";"20";"0";"1488";"303";"46";"319";"116";"152";"178";"59";"235";"7";"73"
"849002";"849002";"99";"17";"3";"1497";"641";"6";"2";"633";"144";"19";"82";"59";"36";"118";"19";"128";"7";"21"
"849003";"849003";"99";"17";"3";"1034";"490";"7";"1";"482";"122";"12";"76";"27";"39";"65";"14";"95";"3";"29"
"849004";"849004";"99";"17";"3";"1053";"506";"3";"0";"503";"106";"6";"61";"34";"39";"40";"27";"165";"1";"24"
"849005";"849005";"99";"17";"3";"849";"383";"4";"0";"379";"48";"13";"61";"17";"34";"37";"30";"108";"2";"29"
"851001";"851001";"99";"17";"3";"4073";"2034";"15";"7";"2012";"595";"42";"393";"244";"109";"381";"49";"89";"37";"73"
"851002";"851002";"99";"17";"3";"2190";"1045";"4";"7";"1034";"344";"12";"135";"142";"46";"248";"13";"43";"10";"41"
"851003";"851003";"99";"17";"3";"6731";"2986";"26";"5";"2955";"968";"41";"408";"339";"122";"782";"44";"118";"34";"99"
"851004";"851004";"99";"17";"3";"3933";"1780";"21";"3";"1756";"450";"37";"319";"182";"128";"410";"40";"111";"7";"72"
"851005";"851005";"99";"17";"3";"215";"97";"0";"2";"95";"16";"3";"21";"5";"12";"7";"1";"25";"1";"4"
"851006";"851006";"99";"17";"3";"880";"383";"0";"0";"383";"79";"14";"79";"22";"28";"55";"10";"76";"6";"14"
"851007";"851007";"99";"17";"3";"2162";"1009";"12";"2";"995";"199";"25";"221";"53";"115";"132";"26";"171";"6";"47"
"851008";"851008";"99";"17";"3";"1677";"869";"5";"0";"864";"121";"34";"268";"63";"104";"94";"21";"118";"6";"35"
"851009";"851009";"99";"17";"3";"1461";"652";"4";"0";"648";"130";"30";"89";"59";"42";"117";"22";"114";"6";"39"
"851010";"851010";"99";"17";"3";"1240";"562";"3";"1";"558";"102";"21";"75";"28";"46";"66";"38";"135";"2";"45"
"851011";"851011";"99";"17";"3";"3423";"1573";"16";"2";"1555";"277";"58";"338";"131";"123";"266";"87";"206";"18";"51"
"851012";"851012";"99";"17";"3";"936";"430";"1";"0";"429";"58";"11";"80";"38";"37";"77";"11";"93";"4";"20"
"851014";"851014";"100";"17";"3";"4138";"2053";"10";"9";"2034";"795";"31";"185";"288";"69";"524";"40";"51";"16";"35"
"851015";"851015";"100";"17";"3";"5728";"2802";"18";"11";"2773";"732";"31";"397";"420";"111";"711";"68";"91";"130";"82"
"851016";"851016";"100";"17";"3";"5374";"2704";"18";"5";"2681";"453";"65";"799";"290";"177";"517";"75";"161";"60";"84"
