"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2015 - Stemmeberettigede";"FV2015 - Afgivne stemmer";"FV2015 - Blanke stemmer";"FV2015 - Andre ugyldige stemmer";"FV2015 - Gyldige stemmer";"FV2015 - A. Socialdemokratiet";"FV2015 - B. Radikale Venstre";"FV2015 - C. Det Konservative Folkeparti";"FV2015 - F. SF - Socialistisk Folkeparti";"FV2015 - I. Liberal Alliance";"FV2015 - K. Kristendemokraterne";"FV2015 - O. Dansk Folkeparti";"FV2015 - V. Venstre, Danmarks Liberale Parti";"FV2015 - Ø. Enhedslisten - De Rød-Grønne";"FV2015 - Å. Alternativet";"FV2015 - 1. Uden for partierne";"FV2015 - 2. Uden for partierne";"FV2015 - 3. Uden for partierne";"FV2015 - 4. Uden for partierne"
"630012";"630012";"57";"7";"2";"2623";"2410";"17";"8";"2385";"485";"172";"78";"79";"282";"12";"480";"608";"97";"92";"-";"-";"-";"-"
"630013";"630013";"57";"7";"2";"2071";"1689";"15";"7";"1667";"526";"56";"21";"59";"80";"16";"391";"245";"191";"82";"-";"-";"-";"-"
"630014";"630014";"57";"7";"2";"2305";"1927";"21";"6";"1900";"579";"81";"38";"75";"122";"16";"502";"267";"138";"82";"-";"-";"-";"-"
"630015";"630015";"57";"7";"2";"3244";"2634";"27";"17";"2590";"723";"96";"42";"134";"271";"23";"648";"367";"189";"97";"-";"-";"-";"-"
"630016";"630016";"56";"7";"2";"1643";"1525";"12";"3";"1510";"334";"90";"44";"47";"163";"21";"347";"366";"63";"35";"-";"-";"-";"-"
"630017";"630017";"56";"7";"2";"4457";"3852";"35";"12";"3805";"736";"81";"84";"66";"172";"52";"1568";"873";"97";"76";"-";"-";"-";"-"
"630018";"630018";"56";"7";"2";"1732";"1522";"12";"3";"1507";"215";"37";"23";"25";"78";"29";"734";"252";"60";"54";"-";"-";"-";"-"
"630019";"630019";"56";"7";"2";"949";"840";"4";"8";"828";"143";"14";"27";"25";"58";"11";"303";"196";"28";"23";"-";"-";"-";"-"
"630020";"630020";"56";"7";"2";"879";"774";"11";"3";"760";"132";"13";"15";"18";"42";"9";"282";"207";"29";"13";"-";"-";"-";"-"
"630021";"630021";"56";"7";"2";"789";"694";"3";"1";"690";"89";"14";"14";"16";"46";"19";"287";"174";"17";"14";"-";"-";"-";"-"
"630022";"630022";"56";"7";"2";"369";"337";"4";"0";"333";"62";"7";"9";"6";"28";"0";"117";"86";"7";"11";"-";"-";"-";"-"
"630023";"630023";"56";"7";"2";"1244";"1080";"7";"1";"1072";"186";"20";"18";"29";"71";"4";"456";"226";"35";"27";"-";"-";"-";"-"
"630024";"630024";"56";"7";"2";"3099";"2797";"27";"8";"2762";"631";"150";"67";"133";"184";"35";"515";"657";"184";"206";"-";"-";"-";"-"
"630025";"630025";"56";"7";"2";"1282";"1130";"7";"5";"1118";"189";"35";"19";"27";"67";"25";"335";"308";"73";"40";"-";"-";"-";"-"
"630026";"630026";"56";"7";"2";"1045";"941";"10";"4";"927";"212";"43";"18";"30";"90";"28";"224";"211";"31";"40";"-";"-";"-";"-"
"630027";"630027";"56";"7";"2";"1624";"1481";"5";"4";"1472";"284";"56";"28";"43";"91";"11";"447";"401";"62";"49";"-";"-";"-";"-"
"630028";"630028";"56";"7";"2";"1220";"1086";"6";"4";"1076";"164";"30";"23";"25";"98";"8";"341";"313";"38";"36";"-";"-";"-";"-"
"630029";"630029";"56";"7";"2";"1155";"1053";"7";"2";"1044";"197";"26";"19";"33";"90";"8";"337";"249";"47";"38";"-";"-";"-";"-"
"630030";"630030";"56";"7";"2";"4452";"3664";"26";"13";"3625";"1036";"198";"77";"158";"253";"85";"828";"586";"271";"133";"-";"-";"-";"-"
"630031";"630031";"56";"7";"2";"920";"828";"7";"2";"819";"170";"32";"21";"15";"122";"13";"218";"186";"21";"21";"-";"-";"-";"-"
"630032";"630032";"56";"7";"2";"6295";"5734";"36";"13";"5685";"1258";"265";"207";"135";"750";"55";"1195";"1453";"196";"171";"-";"-";"-";"-"
"630033";"630033";"56";"7";"2";"1770";"1534";"24";"5";"1505";"378";"70";"35";"79";"106";"34";"384";"219";"100";"100";"-";"-";"-";"-"
"630034";"630034";"56";"7";"2";"3046";"2746";"25";"15";"2706";"736";"107";"63";"115";"212";"38";"661";"520";"145";"109";"-";"-";"-";"-"
"657001";"657001";"80";"9";"3";"19375";"16297";"165";"72";"16060";"3579";"533";"596";"641";"1407";"418";"3381";"4244";"844";"409";"8";"-";"-";"-"
"657002";"657002";"80";"9";"3";"1023";"865";"7";"4";"854";"175";"21";"24";"14";"43";"22";"272";"240";"30";"13";"0";"-";"-";"-"
"657005";"657005";"80";"9";"3";"2451";"2136";"10";"4";"2122";"434";"54";"78";"32";"133";"85";"550";"676";"58";"22";"0";"-";"-";"-"
"657006";"657006";"80";"9";"3";"746";"639";"9";"4";"626";"142";"10";"15";"17";"26";"30";"194";"150";"25";"17";"0";"-";"-";"-"
"657007";"657007";"80";"9";"3";"4202";"3859";"28";"8";"3823";"816";"92";"139";"118";"285";"75";"731";"1409";"96";"62";"0";"-";"-";"-"
"657008";"657008";"80";"9";"3";"1769";"1525";"11";"1";"1513";"316";"34";"34";"30";"47";"71";"418";"473";"52";"38";"0";"-";"-";"-"
"657009";"657009";"80";"9";"3";"716";"641";"2";"1";"638";"107";"13";"31";"7";"32";"28";"175";"208";"20";"17";"0";"-";"-";"-"
"657011";"657011";"80";"9";"3";"589";"533";"6";"4";"523";"94";"18";"12";"20";"31";"17";"138";"153";"28";"12";"0";"-";"-";"-"
"657013";"657013";"81";"9";"3";"3014";"2720";"24";"5";"2691";"511";"47";"116";"58";"133";"192";"607";"898";"91";"38";"0";"-";"-";"-"
"657014";"657014";"81";"9";"3";"583";"501";"2";"3";"496";"88";"7";"19";"9";"28";"5";"195";"126";"12";"7";"0";"-";"-";"-"
"657015";"657015";"81";"9";"3";"1224";"1025";"7";"4";"1014";"249";"30";"16";"54";"68";"36";"213";"197";"112";"39";"0";"-";"-";"-"
"657016";"657016";"81";"9";"3";"878";"785";"2";"1";"782";"125";"25";"28";"16";"40";"17";"238";"260";"19";"14";"0";"-";"-";"-"
"657017";"657017";"81";"9";"3";"6077";"5412";"40";"15";"5357";"1054";"207";"219";"173";"499";"190";"1020";"1691";"172";"129";"3";"-";"-";"-"
"657018";"657018";"81";"9";"3";"524";"471";"2";"4";"465";"75";"3";"18";"13";"32";"26";"134";"150";"10";"4";"0";"-";"-";"-"
"657019";"657019";"81";"9";"3";"691";"618";"6";"0";"612";"135";"17";"14";"12";"27";"8";"187";"179";"28";"5";"0";"-";"-";"-"
"657020";"657020";"81";"9";"3";"355";"298";"4";"1";"293";"46";"3";"18";"4";"12";"7";"86";"105";"9";"3";"0";"-";"-";"-"
"657021";"657021";"81";"9";"3";"670";"605";"8";"1";"596";"97";"18";"17";"17";"29";"33";"141";"207";"24";"13";"0";"-";"-";"-"
"657022";"657022";"81";"9";"3";"724";"682";"6";"1";"675";"148";"24";"21";"25";"25";"62";"159";"168";"32";"11";"0";"-";"-";"-"
"657023";"657023";"81";"9";"3";"3475";"3193";"24";"5";"3164";"675";"83";"110";"94";"190";"97";"693";"1097";"78";"46";"1";"-";"-";"-"
"657024";"657024";"81";"9";"3";"3381";"3023";"21";"3";"2999";"599";"94";"74";"64";"196";"37";"717";"1088";"81";"49";"0";"-";"-";"-"
"657025";"657025";"81";"9";"3";"960";"822";"4";"0";"818";"116";"16";"23";"22";"38";"67";"206";"290";"24";"15";"1";"-";"-";"-"
"657026";"657026";"81";"9";"3";"4104";"3670";"29";"3";"3638";"840";"110";"148";"124";"233";"201";"733";"1070";"120";"56";"3";"-";"-";"-"
"657027";"657027";"81";"9";"3";"3164";"2819";"18";"2";"2799";"501";"62";"94";"73";"155";"139";"675";"956";"97";"47";"0";"-";"-";"-"
"657028";"657028";"81";"9";"3";"380";"343";"0";"0";"343";"96";"6";"13";"8";"31";"6";"66";"99";"9";"8";"1";"-";"-";"-"
"657029";"657029";"81";"9";"3";"1220";"1113";"3";"2";"1108";"184";"21";"35";"16";"63";"102";"235";"415";"21";"16";"0";"-";"-";"-"
"657030";"657030";"81";"9";"3";"848";"748";"4";"5";"739";"131";"13";"15";"15";"45";"17";"213";"260";"17";"13";"0";"-";"-";"-"
"661001";"661001";"82";"9";"3";"14011";"12056";"123";"40";"11893";"3567";"382";"448";"452";"768";"241";"2268";"2886";"543";"318";"20";"-";"-";"-"
"661002";"661002";"82";"9";"3";"3412";"3166";"28";"5";"3133";"879";"96";"93";"87";"202";"45";"551";"1004";"87";"87";"2";"-";"-";"-"
"661003";"661003";"82";"9";"3";"1626";"1423";"5";"6";"1412";"340";"26";"53";"36";"82";"19";"291";"497";"35";"31";"2";"-";"-";"-"
"661004";"661004";"82";"9";"3";"2890";"2650";"23";"9";"2618";"682";"97";"90";"78";"221";"29";"450";"852";"68";"51";"0";"-";"-";"-"
"661005";"661005";"82";"9";"3";"9987";"8503";"77";"17";"8409";"2924";"202";"263";"343";"399";"248";"1745";"1661";"458";"154";"12";"-";"-";"-"
"661006";"661006";"82";"9";"3";"4258";"3695";"41";"8";"3646";"1002";"98";"127";"94";"179";"69";"904";"1005";"110";"56";"2";"-";"-";"-"
"661007";"661007";"82";"9";"3";"1505";"1326";"16";"2";"1308";"272";"36";"69";"43";"84";"43";"268";"428";"44";"19";"2";"-";"-";"-"
"661008";"661008";"82";"9";"3";"2515";"2211";"13";"4";"2194";"536";"42";"78";"93";"85";"16";"516";"699";"85";"43";"1";"-";"-";"-"
"661009";"661009";"82";"9";"3";"1549";"1362";"16";"5";"1341";"340";"26";"41";"46";"52";"7";"374";"391";"37";"24";"3";"-";"-";"-"
"661010";"661010";"82";"9";"3";"887";"782";"7";"2";"773";"220";"12";"19";"24";"35";"3";"196";"219";"29";"16";"0";"-";"-";"-"
"665001";"665001";"73";"9";"3";"5382";"4609";"33";"15";"4561";"1240";"115";"282";"210";"194";"86";"960";"1239";"136";"98";"1";"-";"-";"-"
"665002";"665002";"73";"9";"3";"1940";"1720";"18";"7";"1695";"403";"58";"90";"105";"88";"38";"303";"480";"62";"68";"0";"-";"-";"-"
"665003";"665003";"73";"9";"3";"1602";"1424";"8";"5";"1411";"349";"27";"80";"83";"60";"19";"286";"427";"48";"32";"0";"-";"-";"-"
"665004";"665004";"73";"9";"3";"1531";"1351";"8";"9";"1334";"306";"25";"43";"72";"64";"21";"315";"380";"67";"41";"0";"-";"-";"-"
"665005";"665005";"73";"9";"3";"1089";"934";"5";"1";"928";"150";"19";"42";"40";"53";"13";"240";"322";"22";"25";"2";"-";"-";"-"
"665006";"665006";"73";"9";"3";"1082";"977";"7";"4";"966";"135";"14";"138";"41";"49";"16";"200";"321";"36";"16";"0";"-";"-";"-"
"665007";"665007";"73";"9";"3";"1614";"1368";"8";"5";"1355";"264";"14";"29";"28";"34";"14";"347";"588";"28";"8";"1";"-";"-";"-"
"665008";"665008";"73";"9";"3";"1424";"1271";"2";"1";"1268";"326";"16";"29";"21";"33";"71";"238";"490";"35";"9";"0";"-";"-";"-"
"671001";"671001";"73";"9";"3";"6231";"5260";"38";"16";"5206";"1703";"116";"211";"277";"214";"45";"1106";"1102";"313";"115";"4";"-";"-";"-"
"671002";"671002";"73";"9";"3";"1664";"1454";"16";"2";"1436";"432";"28";"68";"76";"61";"9";"321";"337";"69";"35";"0";"-";"-";"-"
"671003";"671003";"73";"9";"3";"1288";"1141";"14";"1";"1126";"259";"18";"43";"29";"63";"23";"268";"366";"41";"13";"3";"-";"-";"-"
"671004";"671004";"73";"9";"3";"1343";"1202";"13";"2";"1187";"353";"10";"37";"47";"56";"17";"258";"321";"58";"30";"0";"-";"-";"-"
"671005";"671005";"73";"9";"3";"1486";"1364";"8";"3";"1353";"395";"44";"51";"55";"72";"8";"234";"398";"47";"49";"0";"-";"-";"-"
"671006";"671006";"73";"9";"3";"1652";"1510";"10";"3";"1497";"291";"29";"53";"46";"64";"37";"378";"522";"46";"31";"0";"-";"-";"-"
"671007";"671007";"73";"9";"3";"2447";"2115";"22";"4";"2089";"541";"38";"121";"88";"79";"38";"455";"585";"96";"48";"0";"-";"-";"-"
"706001";"706001";"66";"8";"3";"6888";"5936";"38";"22";"5876";"1482";"162";"189";"392";"400";"20";"1335";"1288";"280";"325";"1";"1";"1";"-"
"706002";"706002";"66";"8";"3";"2995";"2664";"12";"9";"2643";"547";"89";"67";"200";"154";"4";"622";"521";"185";"246";"1";"6";"1";"-"
"706003";"706003";"66";"8";"3";"1731";"1471";"8";"3";"1460";"359";"10";"29";"181";"67";"4";"336";"291";"85";"98";"0";"0";"0";"-"
"706004";"706004";"66";"8";"3";"2552";"2152";"15";"8";"2129";"514";"51";"43";"142";"143";"9";"563";"473";"109";"81";"1";"0";"0";"-"
"706005";"706005";"66";"8";"3";"3525";"2922";"25";"7";"2890";"804";"62";"73";"131";"163";"9";"772";"581";"153";"138";"0";"2";"2";"-"
"706006";"706006";"66";"8";"3";"5332";"4718";"38";"10";"4670";"1302";"173";"110";"220";"311";"18";"1025";"1001";"276";"229";"0";"5";"0";"-"
"706007";"706007";"66";"8";"3";"2685";"2305";"20";"4";"2281";"577";"48";"37";"112";"163";"15";"602";"439";"143";"143";"0";"1";"1";"-"
"706008";"706008";"66";"8";"3";"5751";"5080";"41";"9";"5030";"1223";"235";"161";"274";"452";"28";"1020";"973";"285";"377";"0";"2";"0";"-"
"707001";"707001";"66";"8";"3";"7844";"6524";"60";"25";"6439";"1969";"114";"138";"213";"325";"26";"1587";"1480";"335";"245";"0";"7";"0";"-"
"707002";"707002";"66";"8";"3";"119";"97";"1";"1";"95";"22";"3";"3";"1";"4";"0";"23";"13";"15";"11";"0";"0";"0";"-"
"707003";"707003";"66";"8";"3";"1983";"1713";"3";"8";"1702";"402";"21";"28";"73";"84";"2";"555";"355";"112";"68";"0";"2";"0";"-"
"707004";"707004";"66";"8";"3";"5556";"4459";"55";"15";"4389";"1538";"64";"87";"168";"192";"9";"1180";"756";"245";"145";"0";"4";"1";"-"
"707005";"707005";"66";"8";"3";"3061";"2643";"26";"9";"2608";"665";"57";"55";"101";"105";"36";"696";"581";"175";"136";"0";"1";"0";"-"
"707006";"707006";"66";"8";"3";"1703";"1429";"13";"0";"1416";"342";"17";"26";"45";"71";"4";"359";"381";"111";"59";"0";"0";"1";"-"
"707007";"707007";"66";"8";"3";"2509";"2049";"23";"4";"2022";"571";"45";"42";"78";"88";"11";"583";"389";"140";"71";"0";"3";"1";"-"
"707008";"707008";"66";"8";"3";"1994";"1661";"8";"2";"1651";"506";"21";"24";"58";"93";"20";"472";"291";"117";"49";"0";"0";"0";"-"
"707009";"707009";"66";"8";"3";"3148";"2715";"15";"7";"2693";"756";"58";"49";"79";"156";"7";"758";"614";"142";"72";"1";"1";"0";"-"
"707010";"707010";"66";"8";"3";"1408";"1190";"6";"4";"1180";"356";"28";"17";"51";"68";"17";"261";"239";"78";"65";"0";"0";"0";"-"
"710001";"710001";"69";"8";"3";"4024";"3534";"26";"14";"3494";"939";"175";"98";"129";"256";"18";"735";"815";"188";"136";"1";"2";"2";"-"
"710002";"710002";"69";"8";"3";"2778";"2476";"24";"8";"2444";"718";"99";"67";"68";"166";"19";"536";"567";"120";"83";"0";"1";"0";"-"
"710003";"710003";"69";"8";"3";"1566";"1411";"22";"4";"1385";"360";"63";"39";"51";"106";"11";"315";"333";"46";"56";"0";"3";"2";"-"
"710004";"710004";"69";"8";"3";"5617";"4908";"48";"13";"4847";"1469";"173";"169";"177";"298";"22";"1072";"1081";"223";"161";"1";"0";"1";"-"
"710005";"710005";"69";"8";"3";"1504";"1358";"10";"2";"1346";"349";"37";"39";"50";"78";"9";"366";"286";"78";"53";"0";"1";"0";"-"
"710006";"710006";"69";"8";"3";"3160";"2866";"26";"8";"2832";"800";"186";"73";"135";"212";"23";"491";"592";"169";"149";"1";"1";"0";"-"
"710007";"710007";"69";"8";"3";"3054";"2826";"20";"8";"2798";"777";"148";"94";"110";"222";"25";"504";"654";"142";"120";"0";"1";"1";"-"
"710008";"710008";"69";"8";"3";"1184";"1086";"8";"2";"1076";"260";"49";"24";"96";"56";"8";"248";"210";"72";"51";"0";"2";"0";"-"
"710009";"710009";"69";"8";"3";"3059";"2630";"27";"3";"2600";"646";"82";"124";"66";"155";"17";"731";"591";"108";"80";"0";"0";"0";"-"
"710010";"710010";"69";"8";"3";"2735";"2365";"31";"5";"2329";"577";"57";"93";"53";"154";"17";"657";"557";"95";"67";"0";"1";"1";"-"
"710011";"710011";"69";"8";"3";"1518";"1333";"14";"7";"1312";"373";"42";"24";"44";"75";"8";"317";"281";"89";"57";"0";"1";"1";"-"
"710012";"710012";"69";"8";"3";"2049";"1923";"11";"2";"1910";"559";"115";"81";"67";"160";"26";"283";"481";"67";"71";"0";"0";"0";"-"
"710013";"710013";"69";"8";"3";"905";"787";"5";"3";"779";"179";"16";"18";"27";"43";"4";"263";"181";"25";"22";"0";"1";"0";"-"
"710014";"710014";"69";"8";"3";"817";"717";"6";"0";"711";"179";"28";"10";"27";"45";"10";"178";"141";"57";"34";"0";"2";"0";"-"
"727001";"727001";"70";"8";"3";"9129";"8054";"63";"18";"7973";"2491";"314";"242";"301";"534";"65";"1301";"1774";"452";"494";"0";"5";"0";"-"
"727002";"727002";"70";"8";"3";"327";"288";"2";"0";"286";"83";"8";"6";"13";"20";"0";"52";"82";"12";"10";"0";"0";"0";"-"
"727003";"727003";"70";"8";"3";"1281";"1189";"9";"1";"1179";"316";"46";"40";"58";"84";"13";"203";"274";"69";"72";"0";"2";"2";"-"
"727004";"727004";"70";"8";"3";"996";"882";"9";"1";"872";"255";"33";"25";"39";"53";"3";"164";"192";"48";"60";"0";"0";"0";"-"
"727005";"727005";"70";"8";"3";"1533";"1407";"2";"2";"1403";"420";"46";"44";"67";"80";"1";"205";"335";"87";"117";"0";"1";"0";"-"
"727006";"727006";"70";"8";"3";"826";"718";"2";"0";"716";"178";"21";"20";"22";"39";"1";"173";"160";"45";"55";"0";"1";"1";"-"
"727007";"727007";"70";"8";"3";"1004";"890";"17";"3";"870";"267";"27";"19";"33";"53";"2";"191";"171";"60";"46";"0";"1";"0";"-"
"727008";"727008";"70";"8";"3";"972";"865";"7";"0";"858";"234";"29";"11";"36";"62";"3";"168";"197";"59";"58";"0";"1";"0";"-"
"727009";"727009";"70";"8";"3";"114";"113";"1";"0";"112";"27";"5";"3";"2";"11";"0";"14";"38";"8";"4";"0";"0";"0";"-"
"727010";"727010";"70";"8";"3";"97";"88";"0";"0";"88";"26";"2";"1";"4";"0";"2";"34";"14";"1";"4";"0";"0";"0";"-"
"730001";"730001";"68";"8";"3";"2360";"2023";"11";"4";"2008";"674";"62";"51";"82";"99";"13";"396";"386";"144";"98";"0";"3";"0";"-"
"730002";"730002";"68";"8";"3";"1931";"1765";"10";"1";"1754";"464";"47";"55";"40";"125";"6";"456";"444";"69";"46";"1";"0";"1";"-"
"730004";"730004";"68";"8";"3";"651";"579";"3";"1";"575";"147";"18";"10";"10";"29";"8";"163";"151";"20";"18";"0";"1";"0";"-"
"730005";"730005";"67";"8";"3";"1197";"1013";"2";"7";"1004";"297";"14";"28";"22";"54";"3";"299";"196";"64";"25";"1";"1";"0";"-"
"730006";"730006";"67";"8";"3";"924";"769";"10";"1";"758";"219";"9";"7";"20";"41";"7";"235";"147";"45";"27";"1";"0";"0";"-"
"730007";"730007";"67";"8";"3";"1168";"983";"18";"2";"963";"294";"14";"14";"23";"51";"5";"254";"245";"43";"20";"0";"0";"0";"-"
"730008";"730008";"67";"8";"3";"1982";"1731";"5";"5";"1721";"507";"41";"32";"49";"93";"3";"399";"461";"82";"53";"0";"0";"1";"-"
"730009";"730009";"67";"8";"3";"1194";"1037";"8";"3";"1026";"281";"14";"14";"39";"34";"16";"329";"228";"53";"18";"0";"0";"0";"-"
"730010";"730010";"67";"8";"3";"1086";"915";"5";"3";"907";"247";"17";"30";"23";"56";"16";"266";"159";"71";"22";"0";"0";"0";"-"
"730011";"730011";"67";"8";"3";"3682";"3189";"25";"7";"3157";"1108";"76";"67";"101";"189";"27";"710";"582";"206";"86";"0";"3";"2";"-"
"730012";"730012";"67";"8";"3";"2039";"1847";"16";"2";"1829";"512";"52";"49";"47";"165";"26";"379";"479";"77";"40";"1";"1";"1";"-"
"730013";"730013";"67";"8";"3";"2935";"2736";"20";"8";"2708";"681";"120";"105";"83";"263";"15";"436";"810";"114";"80";"0";"1";"0";"-"
"730014";"730014";"67";"8";"3";"1990";"1742";"15";"3";"1724";"558";"34";"46";"34";"81";"9";"471";"386";"77";"28";"0";"0";"0";"-"
"730015";"730015";"67";"8";"3";"665";"549";"2";"4";"543";"132";"17";"10";"7";"32";"6";"185";"100";"43";"11";"0";"0";"0";"-"
"730016";"730016";"68";"8";"3";"881";"769";"2";"3";"764";"198";"14";"16";"9";"41";"8";"257";"161";"39";"20";"0";"1";"0";"-"
"730017";"730017";"68";"8";"3";"1027";"890";"12";"4";"874";"203";"19";"30";"33";"59";"9";"290";"175";"33";"22";"0";"1";"0";"-"
"730021";"730021";"68";"8";"3";"1853";"1663";"16";"0";"1647";"495";"30";"39";"45";"103";"24";"400";"389";"71";"51";"0";"0";"0";"-"
"730024";"730024";"68";"8";"3";"4366";"3392";"27";"15";"3350";"1054";"103";"87";"147";"242";"18";"707";"475";"352";"155";"1";"9";"0";"-"
"730025";"730025";"68";"8";"3";"3218";"2552";"28";"10";"2514";"725";"85";"70";"94";"216";"15";"557";"411";"212";"119";"1";"9";"0";"-"
"730026";"730026";"67";"8";"3";"4204";"3448";"28";"10";"3410";"1331";"59";"63";"131";"129";"29";"874";"448";"252";"81";"0";"13";"0";"-"
"730027";"730027";"67";"8";"3";"3857";"2901";"38";"5";"2858";"1127";"47";"38";"96";"128";"23";"736";"259";"322";"72";"0";"9";"1";"-"
"730028";"730028";"68";"8";"3";"4027";"2967";"43";"19";"2905";"779";"98";"76";"93";"272";"35";"614";"474";"305";"141";"0";"16";"2";"-"
"730029";"730029";"67";"8";"3";"5222";"4376";"40";"18";"4318";"1502";"116";"116";"146";"277";"35";"870";"825";"307";"116";"1";"7";"0";"-"
"730030";"730030";"67";"8";"3";"3085";"2450";"22";"8";"2420";"945";"46";"45";"95";"86";"12";"546";"313";"234";"95";"0";"2";"1";"-"
"730031";"730031";"68";"8";"3";"6034";"5209";"35";"12";"5162";"1775";"129";"115";"183";"316";"66";"1171";"978";"268";"154";"0";"6";"1";"-"
"730032";"730032";"68";"8";"3";"3348";"2837";"26";"4";"2807";"920";"78";"75";"83";"179";"62";"618";"511";"195";"82";"0";"4";"0";"-"
"730033";"730033";"68";"8";"3";"1620";"1380";"10";"3";"1367";"378";"38";"47";"26";"94";"15";"332";"354";"50";"32";"0";"1";"0";"-"
"730034";"730034";"68";"8";"3";"2457";"2235";"13";"4";"2218";"687";"57";"58";"41";"137";"57";"525";"518";"96";"39";"0";"3";"0";"-"
"730036";"730036";"68";"8";"3";"2984";"2620";"16";"5";"2599";"619";"72";"73";"38";"227";"34";"579";"822";"83";"51";"0";"1";"0";"-"
"730037";"730037";"68";"8";"3";"762";"674";"6";"4";"664";"169";"7";"16";"21";"37";"8";"172";"148";"54";"32";"0";"0";"0";"-"
"740001";"740001";"77";"9";"3";"2533";"2218";"15";"2";"2201";"415";"35";"87";"69";"116";"68";"403";"838";"99";"70";"1";"-";"-";"-"
"740002";"740002";"77";"9";"3";"1787";"1568";"13";"12";"1543";"392";"45";"56";"74";"113";"25";"356";"328";"86";"68";"0";"-";"-";"-"
"740003";"740003";"77";"9";"3";"1448";"1241";"11";"3";"1227";"302";"25";"49";"45";"43";"8";"371";"305";"50";"28";"1";"-";"-";"-"
"740004";"740004";"77";"9";"3";"1462";"1281";"8";"3";"1270";"300";"53";"53";"60";"91";"85";"201";"283";"77";"66";"1";"-";"-";"-"
"740005";"740005";"77";"9";"3";"949";"838";"11";"2";"825";"158";"24";"40";"23";"79";"21";"205";"201";"46";"28";"0";"-";"-";"-"
"740006";"740006";"77";"9";"3";"4438";"3876";"34";"12";"3830";"1148";"148";"176";"148";"280";"68";"688";"767";"237";"170";"0";"-";"-";"-"
"740007";"740007";"77";"9";"3";"4184";"3637";"38";"5";"3594";"923";"86";"187";"115";"184";"59";"776";"1020";"163";"81";"0";"-";"-";"-"
"740008";"740008";"77";"9";"3";"943";"844";"10";"2";"832";"185";"23";"26";"29";"57";"11";"208";"224";"40";"29";"0";"-";"-";"-"
"740009";"740009";"77";"9";"3";"1007";"890";"8";"1";"881";"188";"33";"39";"39";"64";"8";"206";"217";"52";"35";"0";"-";"-";"-"
"740010";"740010";"77";"9";"3";"1095";"1002";"7";"5";"990";"200";"29";"40";"48";"83";"7";"209";"210";"71";"92";"1";"-";"-";"-"
"740011";"740011";"77";"9";"3";"1390";"1254";"8";"2";"1244";"408";"44";"42";"43";"84";"12";"257";"250";"60";"44";"0";"-";"-";"-"
"740012";"740012";"77";"9";"3";"737";"648";"12";"0";"636";"144";"31";"19";"33";"74";"10";"128";"142";"30";"25";"0";"-";"-";"-"
"740013";"740013";"77";"9";"3";"3052";"2820";"14";"10";"2796";"637";"170";"178";"155";"288";"16";"421";"637";"128";"166";"0";"-";"-";"-"
"740014";"740014";"77";"9";"3";"801";"712";"8";"5";"699";"165";"11";"45";"14";"32";"5";"186";"196";"20";"25";"0";"-";"-";"-"
"740015";"740015";"77";"9";"3";"1211";"1103";"11";"3";"1089";"278";"43";"35";"35";"67";"14";"251";"232";"73";"61";"0";"-";"-";"-"
"740016";"740016";"77";"9";"3";"2154";"1862";"10";"5";"1847";"370";"33";"104";"60";"103";"25";"492";"538";"90";"31";"1";"-";"-";"-"
"740017";"740017";"77";"9";"3";"1001";"891";"3";"2";"886";"153";"13";"41";"22";"51";"28";"261";"254";"48";"15";"0";"-";"-";"-"
"740018";"740018";"77";"9";"3";"1254";"1156";"8";"5";"1143";"290";"35";"55";"32";"63";"63";"236";"267";"51";"51";"0";"-";"-";"-"
"740021";"740021";"78";"9";"3";"2924";"2694";"19";"3";"2672";"770";"127";"116";"117";"229";"23";"484";"592";"117";"97";"0";"-";"-";"-"
"740022";"740022";"78";"9";"3";"1617";"1416";"13";"1";"1402";"324";"51";"44";"52";"100";"8";"324";"294";"101";"104";"0";"-";"-";"-"
"740023";"740023";"78";"9";"3";"3452";"3224";"22";"9";"3193";"703";"183";"227";"96";"422";"22";"425";"883";"118";"114";"0";"-";"-";"-"
"740024";"740024";"78";"9";"3";"866";"806";"4";"1";"801";"168";"28";"30";"32";"99";"5";"159";"190";"41";"49";"0";"-";"-";"-"
"740025";"740025";"78";"9";"3";"388";"327";"0";"0";"327";"59";"13";"6";"16";"11";"1";"73";"53";"36";"59";"0";"-";"-";"-"
"740026";"740026";"78";"9";"3";"2086";"1752";"10";"6";"1736";"566";"60";"56";"111";"86";"14";"309";"298";"145";"91";"0";"-";"-";"-"
"740027";"740027";"78";"9";"3";"2012";"1835";"13";"3";"1819";"472";"80";"74";"91";"204";"14";"260";"441";"96";"87";"0";"-";"-";"-"
