"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2011 - Stemmeberettigede";"FV2011 - Afgivne stemmer";"FV2011 - Blanke stemmer";"FV2011 - Andre ugyldige stemmer";"FV2011 - Gyldige stemmer";"FV2011 - A. Socialdemokratiet";"FV2011 - B. Radikale Venstre";"FV2011 - C. Det Konservative Folkeparti";"FV2011 - F. SF - Socialistisk Folkeparti";"FV2011 - I. Liberal Alliance";"FV2011 - K. Kristendemokraterne";"FV2011 - O. Dansk Folkeparti";"FV2011 - V. Venstre, Danmarks Liberale Parti";"FV2011 - Ø. Enhedslisten - De Rød-Grønne";"FV2011 - 1. Uden for partierne";"FV2011 - 2. Uden for partierne";"FV2011 - 3. Uden for partierne";"FV2011 - 4. Uden for partierne";"FV2011 - 5. Uden for partierne";"FV2011 - 6. Uden for partierne"
"787009";"787009";"87";"10";"3";"485";"433";"2";"1";"430";"88";"24";"17";"21";"24";"17";"86";"136";"17";"0";"-";"-";"-";"-";"-"
"787010";"787010";"87";"10";"3";"1615";"1391";"6";"4";"1381";"418";"78";"79";"78";"40";"15";"306";"302";"64";"1";"-";"-";"-";"-";"-"
"787011";"787011";"87";"10";"3";"310";"293";"0";"0";"293";"61";"23";"29";"15";"11";"2";"52";"83";"17";"0";"-";"-";"-";"-";"-"
"787012";"787012";"87";"10";"3";"3087";"2775";"21";"13";"2741";"881";"194";"123";"175";"62";"37";"336";"862";"71";"0";"-";"-";"-";"-";"-"
"787013";"787013";"87";"10";"3";"335";"302";"1";"2";"299";"64";"21";"15";"32";"3";"15";"64";"69";"16";"0";"-";"-";"-";"-";"-"
"787014";"787014";"87";"10";"3";"456";"416";"5";"0";"411";"82";"24";"24";"20";"10";"10";"48";"165";"28";"0";"-";"-";"-";"-";"-"
"787015";"787015";"87";"10";"3";"938";"821";"8";"0";"813";"273";"45";"23";"58";"26";"3";"131";"209";"45";"0";"-";"-";"-";"-";"-"
"787016";"787016";"87";"10";"3";"881";"742";"6";"1";"735";"202";"19";"23";"41";"30";"6";"102";"297";"15";"0";"-";"-";"-";"-";"-"
"787017";"787017";"87";"10";"3";"1537";"1314";"5";"5";"1304";"317";"53";"77";"57";"35";"8";"319";"409";"29";"0";"-";"-";"-";"-";"-"
"787018";"787018";"87";"10";"3";"723";"618";"2";"0";"616";"132";"25";"26";"21";"20";"1";"136";"238";"17";"0";"-";"-";"-";"-";"-"
"787019";"787019";"87";"10";"3";"636";"566";"4";"2";"560";"126";"81";"26";"41";"22";"5";"71";"155";"32";"1";"-";"-";"-";"-";"-"
"787020";"787020";"87";"10";"3";"853";"762";"3";"1";"758";"295";"46";"24";"31";"23";"14";"73";"179";"73";"0";"-";"-";"-";"-";"-"
"787021";"787021";"87";"10";"3";"230";"212";"1";"0";"211";"68";"15";"7";"17";"5";"2";"19";"54";"24";"0";"-";"-";"-";"-";"-"
"787023";"787023";"87";"10";"3";"1661";"1385";"8";"1";"1376";"357";"91";"60";"99";"42";"34";"205";"441";"47";"0";"-";"-";"-";"-";"-"
"787024";"787024";"87";"10";"3";"2643";"2263";"6";"4";"2253";"648";"108";"179";"139";"47";"46";"246";"799";"40";"1";"-";"-";"-";"-";"-"
"787025";"787025";"87";"10";"3";"1405";"1248";"9";"4";"1235";"323";"74";"84";"95";"38";"9";"193";"367";"52";"0";"-";"-";"-";"-";"-"
"787026";"787026";"87";"10";"3";"1353";"1186";"10";"1";"1175";"300";"72";"92";"61";"32";"33";"165";"382";"38";"0";"-";"-";"-";"-";"-"
"787027";"787027";"87";"10";"3";"988";"879";"7";"1";"871";"195";"57";"50";"73";"31";"13";"125";"290";"37";"0";"-";"-";"-";"-";"-"
"791001";"791001";"75";"9";"3";"2488";"2148";"24";"5";"2119";"563";"145";"72";"179";"76";"37";"306";"675";"51";"15";"0";"-";"-";"-";"-"
"791002";"791002";"75";"9";"3";"2468";"2281";"12";"1";"2268";"430";"274";"103";"237";"111";"12";"202";"794";"104";"1";"0";"-";"-";"-";"-"
"791003";"791003";"75";"9";"3";"2667";"2288";"24";"11";"2253";"574";"108";"84";"166";"77";"25";"351";"786";"79";"3";"0";"-";"-";"-";"-"
"791004";"791004";"75";"9";"3";"2491";"2304";"18";"7";"2279";"482";"150";"82";"174";"121";"21";"274";"919";"54";"2";"0";"-";"-";"-";"-"
"791005";"791005";"75";"9";"3";"1766";"1565";"19";"4";"1542";"362";"116";"43";"146";"59";"4";"220";"546";"43";"3";"0";"-";"-";"-";"-"
"791006";"791006";"75";"9";"3";"2538";"2216";"14";"9";"2193";"516";"143";"64";"182";"93";"22";"294";"819";"59";"1";"0";"-";"-";"-";"-"
"791007";"791007";"75";"9";"3";"1744";"1550";"11";"7";"1532";"355";"112";"37";"115";"76";"17";"227";"539";"53";"1";"0";"-";"-";"-";"-"
"791008";"791008";"75";"9";"3";"20715";"17777";"117";"67";"17593";"4821";"1536";"600";"1898";"775";"130";"1727";"5229";"864";"11";"2";"-";"-";"-";"-"
"791009";"791009";"76";"9";"3";"5341";"4696";"37";"20";"4639";"1012";"392";"175";"363";"228";"65";"537";"1717";"148";"2";"0";"-";"-";"-";"-"
"791010";"791010";"76";"9";"3";"2209";"1910";"14";"8";"1888";"465";"120";"68";"122";"81";"17";"287";"667";"57";"2";"2";"-";"-";"-";"-"
"791011";"791011";"76";"9";"3";"1777";"1520";"15";"2";"1503";"292";"96";"46";"127";"78";"10";"194";"595";"65";"0";"0";"-";"-";"-";"-"
"791012";"791012";"76";"9";"3";"3499";"3104";"25";"8";"3071";"577";"174";"95";"182";"137";"52";"454";"1320";"78";"2";"0";"-";"-";"-";"-"
"791013";"791013";"76";"9";"3";"8989";"8118";"46";"29";"8043";"1916";"907";"351";"691";"383";"82";"709";"2713";"287";"4";"0";"-";"-";"-";"-"
"791014";"791014";"76";"9";"3";"2581";"2287";"9";"4";"2274";"514";"177";"47";"184";"117";"18";"228";"902";"87";"0";"0";"-";"-";"-";"-"
"791015";"791015";"76";"9";"3";"2450";"2159";"10";"6";"2143";"526";"116";"72";"151";"89";"45";"321";"744";"77";"2";"0";"-";"-";"-";"-"
"791016";"791016";"76";"9";"3";"2804";"2496";"14";"6";"2476";"544";"150";"75";"173";"111";"31";"280";"1029";"83";"0";"0";"-";"-";"-";"-"
"791017";"791017";"76";"9";"3";"2358";"2102";"13";"7";"2082";"429";"156";"69";"148";"118";"38";"287";"778";"58";"1";"0";"-";"-";"-";"-"
"810001";"810001";"86";"10";"3";"669";"590";"5";"2";"583";"162";"34";"25";"37";"43";"5";"82";"165";"29";"1";"-";"-";"-";"-";"-"
"810002";"810002";"86";"10";"3";"1474";"1251";"8";"1";"1242";"390";"57";"66";"130";"52";"8";"199";"281";"59";"0";"-";"-";"-";"-";"-"
"810003";"810003";"86";"10";"3";"3576";"3161";"13";"9";"3139";"876";"298";"189";"242";"140";"33";"335";"918";"107";"1";"-";"-";"-";"-";"-"
"810004";"810004";"86";"10";"3";"1037";"892";"7";"1";"884";"253";"44";"48";"61";"41";"11";"139";"252";"35";"0";"-";"-";"-";"-";"-"
"810005";"810005";"86";"10";"3";"2978";"2687";"13";"5";"2669";"887";"166";"170";"197";"105";"20";"263";"813";"48";"0";"-";"-";"-";"-";"-"
"810006";"810006";"86";"10";"3";"1123";"1013";"8";"4";"1001";"259";"74";"40";"89";"44";"12";"125";"318";"39";"1";"-";"-";"-";"-";"-"
"810007";"810007";"86";"10";"3";"286";"261";"2";"2";"257";"53";"17";"17";"19";"16";"4";"27";"93";"11";"0";"-";"-";"-";"-";"-"
"810008";"810008";"86";"10";"3";"401";"359";"4";"1";"354";"92";"13";"11";"32";"22";"3";"47";"118";"16";"0";"-";"-";"-";"-";"-"
"810010";"810010";"86";"10";"3";"9278";"8036";"53";"17";"7966";"2782";"484";"504";"656";"237";"57";"863";"2092";"286";"5";"-";"-";"-";"-";"-"
"810034";"810034";"86";"10";"3";"537";"476";"4";"0";"472";"145";"23";"37";"35";"24";"7";"54";"120";"26";"1";"-";"-";"-";"-";"-"
"810036";"810036";"86";"10";"3";"314";"274";"3";"2";"269";"64";"18";"13";"25";"14";"3";"36";"86";"10";"0";"-";"-";"-";"-";"-"
"810040";"810040";"86";"10";"3";"715";"650";"6";"4";"640";"169";"31";"23";"51";"39";"8";"80";"215";"24";"0";"-";"-";"-";"-";"-"
"810050";"810050";"86";"10";"3";"1183";"1047";"3";"2";"1042";"332";"75";"53";"101";"38";"9";"110";"290";"34";"0";"-";"-";"-";"-";"-"
"810056";"810056";"86";"10";"3";"515";"461";"4";"3";"454";"133";"25";"35";"43";"15";"7";"57";"121";"18";"0";"-";"-";"-";"-";"-"
"810060";"810060";"86";"10";"3";"280";"247";"1";"1";"245";"38";"14";"11";"27";"17";"2";"28";"87";"21";"0";"-";"-";"-";"-";"-"
"810070";"810070";"86";"10";"3";"1345";"1142";"5";"1";"1136";"310";"59";"75";"92";"45";"9";"157";"345";"43";"1";"-";"-";"-";"-";"-"
"810074";"810074";"86";"10";"3";"306";"276";"0";"1";"275";"72";"9";"23";"25";"14";"2";"41";"75";"14";"0";"-";"-";"-";"-";"-"
"810080";"810080";"86";"10";"3";"699";"634";"4";"0";"630";"167";"26";"18";"59";"37";"8";"71";"218";"26";"0";"-";"-";"-";"-";"-"
"813001";"813001";"84";"10";"3";"6800";"5658";"18";"19";"5621";"2066";"247";"294";"309";"169";"20";"880";"1430";"206";"0";"-";"-";"-";"-";"-"
"813002";"813002";"84";"10";"3";"126";"105";"0";"0";"105";"32";"4";"5";"7";"0";"0";"25";"25";"7";"0";"-";"-";"-";"-";"-"
"813003";"813003";"84";"10";"3";"1509";"1299";"6";"6";"1287";"398";"65";"75";"85";"40";"3";"203";"387";"30";"1";"-";"-";"-";"-";"-"
"813004";"813004";"84";"10";"3";"736";"661";"2";"1";"658";"220";"23";"27";"60";"22";"2";"106";"178";"20";"0";"-";"-";"-";"-";"-"
"813005";"813005";"84";"10";"3";"1259";"1140";"4";"4";"1132";"401";"42";"34";"66";"24";"16";"185";"328";"36";"0";"-";"-";"-";"-";"-"
"813006";"813006";"84";"10";"3";"1953";"1718";"8";"3";"1707";"429";"85";"101";"93";"46";"98";"328";"488";"38";"1";"-";"-";"-";"-";"-"
"813007";"813007";"84";"10";"3";"4753";"4077";"9";"17";"4051";"1695";"164";"140";"370";"124";"15";"568";"838";"137";"0";"-";"-";"-";"-";"-"
"813008";"813008";"84";"10";"3";"8192";"6766";"29";"42";"6695";"2462";"320";"265";"688";"245";"25";"906";"1479";"303";"2";"-";"-";"-";"-";"-"
"813009";"813009";"84";"10";"3";"5564";"4789";"26";"14";"4749";"1774";"227";"203";"387";"170";"21";"602";"1204";"161";"0";"-";"-";"-";"-";"-"
"813010";"813010";"84";"10";"3";"1522";"1334";"7";"5";"1322";"377";"68";"48";"122";"37";"7";"147";"476";"40";"0";"-";"-";"-";"-";"-"
"813011";"813011";"84";"10";"3";"1462";"1349";"4";"4";"1341";"328";"66";"59";"75";"74";"10";"150";"542";"36";"1";"-";"-";"-";"-";"-"
"813012";"813012";"84";"10";"3";"7115";"6235";"28";"19";"6188";"1930";"344";"367";"477";"195";"27";"732";"1927";"187";"2";"-";"-";"-";"-";"-"
"813013";"813013";"84";"10";"3";"382";"334";"1";"2";"331";"88";"13";"13";"27";"8";"3";"36";"128";"15";"0";"-";"-";"-";"-";"-"
"813014";"813014";"84";"10";"3";"932";"778";"5";"3";"770";"237";"29";"21";"46";"33";"4";"108";"273";"19";"0";"-";"-";"-";"-";"-"
"813015";"813015";"84";"10";"3";"681";"590";"2";"2";"586";"193";"26";"13";"44";"21";"10";"65";"189";"25";"0";"-";"-";"-";"-";"-"
"813016";"813016";"84";"10";"3";"402";"342";"0";"2";"340";"97";"15";"8";"36";"17";"2";"41";"101";"23";"0";"-";"-";"-";"-";"-"
"813017";"813017";"84";"10";"3";"638";"510";"2";"1";"507";"143";"15";"21";"51";"24";"9";"85";"143";"16";"0";"-";"-";"-";"-";"-"
"813018";"813018";"84";"10";"3";"444";"407";"5";"0";"402";"92";"21";"17";"32";"26";"1";"67";"129";"16";"1";"-";"-";"-";"-";"-"
"813019";"813019";"84";"10";"3";"661";"552";"2";"2";"548";"143";"29";"15";"33";"16";"0";"105";"179";"28";"0";"-";"-";"-";"-";"-"
"813020";"813020";"84";"10";"3";"570";"455";"1";"2";"452";"138";"25";"26";"33";"24";"1";"44";"148";"13";"0";"-";"-";"-";"-";"-"
"813021";"813021";"84";"10";"3";"1455";"1215";"3";"1";"1211";"335";"45";"52";"61";"45";"24";"161";"463";"25";"0";"-";"-";"-";"-";"-"
"813022";"813022";"84";"10";"3";"437";"407";"6";"1";"400";"114";"18";"23";"32";"6";"3";"69";"123";"12";"0";"-";"-";"-";"-";"-"
"820001";"820001";"88";"10";"3";"3057";"2551";"15";"6";"2530";"539";"120";"78";"176";"86";"32";"338";"1093";"67";"1";"-";"-";"-";"-";"-"
"820002";"820002";"88";"10";"3";"3628";"3060";"15";"7";"3038";"689";"155";"192";"229";"123";"66";"466";"1052";"65";"1";"-";"-";"-";"-";"-"
"820003";"820003";"88";"10";"3";"616";"547";"4";"0";"543";"101";"46";"21";"65";"21";"6";"75";"181";"26";"1";"-";"-";"-";"-";"-"
"820005";"820005";"88";"10";"3";"1320";"1125";"17";"2";"1106";"262";"80";"64";"128";"44";"8";"150";"330";"40";"0";"-";"-";"-";"-";"-"
"820007";"820007";"88";"10";"3";"1496";"1273";"11";"1";"1261";"317";"76";"48";"121";"64";"5";"185";"415";"30";"0";"-";"-";"-";"-";"-"
"820009";"820009";"88";"10";"3";"832";"704";"5";"1";"698";"141";"25";"50";"75";"31";"8";"92";"261";"14";"1";"-";"-";"-";"-";"-"
"820010";"820010";"88";"10";"3";"4009";"3336";"19";"11";"3306";"842";"138";"114";"645";"84";"14";"386";"994";"89";"0";"-";"-";"-";"-";"-"
"820012";"820012";"88";"10";"3";"1093";"907";"2";"2";"903";"175";"36";"24";"135";"42";"5";"122";"328";"36";"0";"-";"-";"-";"-";"-"
"820015";"820015";"88";"10";"3";"1444";"1211";"9";"5";"1197";"254";"90";"34";"256";"45";"11";"150";"304";"52";"1";"-";"-";"-";"-";"-"
"820016";"820016";"88";"10";"3";"770";"647";"6";"2";"639";"124";"27";"32";"81";"18";"6";"97";"235";"19";"0";"-";"-";"-";"-";"-"
"820017";"820017";"88";"10";"3";"6810";"5951";"40";"17";"5894";"1407";"412";"532";"450";"231";"41";"791";"1901";"128";"1";"-";"-";"-";"-";"-"
"820018";"820018";"88";"10";"3";"862";"749";"4";"2";"743";"151";"46";"44";"51";"43";"8";"117";"265";"18";"0";"-";"-";"-";"-";"-"
"820020";"820020";"88";"10";"3";"1391";"1172";"3";"1";"1168";"250";"61";"115";"106";"59";"8";"162";"382";"24";"1";"-";"-";"-";"-";"-"
"820023";"820023";"88";"10";"3";"651";"581";"4";"2";"575";"138";"43";"34";"45";"26";"2";"91";"180";"16";"0";"-";"-";"-";"-";"-"
"825005";"825005";"84";"10";"3";"549";"485";"1";"1";"483";"111";"27";"15";"37";"10";"3";"98";"160";"22";"0";"-";"-";"-";"-";"-"
"825015";"825015";"84";"10";"3";"676";"564";"2";"1";"561";"166";"43";"20";"31";"12";"4";"112";"140";"33";"0";"-";"-";"-";"-";"-"
"825020";"825020";"84";"10";"3";"349";"304";"0";"3";"301";"100";"9";"14";"25";"15";"2";"46";"82";"8";"0";"-";"-";"-";"-";"-"
"840001";"840001";"88";"10";"3";"5856";"5281";"23";"10";"5248";"1346";"407";"328";"366";"231";"26";"658";"1753";"132";"1";"-";"-";"-";"-";"-"
"840002";"840002";"88";"10";"3";"3086";"2818";"12";"5";"2801";"789";"367";"150";"308";"130";"15";"208";"658";"175";"1";"-";"-";"-";"-";"-"
"840003";"840003";"88";"10";"3";"1747";"1580";"9";"3";"1568";"595";"65";"64";"121";"66";"7";"174";"425";"51";"0";"-";"-";"-";"-";"-"
"840004";"840004";"88";"10";"3";"2052";"1784";"8";"6";"1770";"447";"103";"107";"131";"83";"12";"233";"583";"70";"1";"-";"-";"-";"-";"-"
"840005";"840005";"88";"10";"3";"2215";"1914";"12";"3";"1899";"423";"122";"129";"148";"102";"32";"234";"653";"53";"3";"-";"-";"-";"-";"-"
"840006";"840006";"88";"10";"3";"990";"834";"10";"3";"821";"216";"61";"44";"58";"34";"8";"89";"290";"21";"0";"-";"-";"-";"-";"-"
"840007";"840007";"88";"10";"3";"1389";"1267";"4";"4";"1259";"297";"121";"96";"107";"69";"10";"115";"415";"29";"0";"-";"-";"-";"-";"-"
"840008";"840008";"88";"10";"3";"1241";"1052";"11";"3";"1038";"378";"60";"39";"71";"67";"2";"122";"240";"59";"0";"-";"-";"-";"-";"-"
"840009";"840009";"88";"10";"3";"721";"632";"3";"3";"626";"142";"42";"30";"49";"40";"4";"109";"189";"21";"0";"-";"-";"-";"-";"-"
"840010";"840010";"88";"10";"3";"1156";"1026";"3";"1";"1022";"402";"43";"31";"63";"66";"8";"131";"246";"32";"0";"-";"-";"-";"-";"-"
"840011";"840011";"88";"10";"3";"542";"466";"2";"0";"464";"103";"47";"19";"47";"28";"5";"47";"143";"25";"0";"-";"-";"-";"-";"-"
"846002";"846002";"89";"10";"3";"1860";"1615";"21";"0";"1594";"609";"84";"61";"138";"55";"6";"232";"354";"55";"0";"-";"-";"-";"-";"-"
"846003";"846003";"89";"10";"3";"3159";"2690";"15";"3";"2672";"610";"222";"170";"189";"134";"64";"359";"826";"98";"0";"-";"-";"-";"-";"-"
"846004";"846004";"89";"10";"3";"2818";"2349";"26";"3";"2320";"799";"134";"103";"198";"114";"14";"224";"639";"94";"1";"-";"-";"-";"-";"-"
"846008";"846008";"89";"10";"3";"1614";"1411";"9";"2";"1400";"348";"84";"62";"113";"67";"8";"163";"500";"55";"0";"-";"-";"-";"-";"-"
"846009";"846009";"89";"10";"3";"1822";"1518";"9";"2";"1507";"356";"76";"73";"118";"77";"13";"270";"481";"41";"2";"-";"-";"-";"-";"-"
"846011";"846011";"89";"10";"3";"5329";"4609";"34";"10";"4565";"1570";"251";"237";"264";"182";"22";"631";"1254";"153";"1";"-";"-";"-";"-";"-"
"846014";"846014";"89";"10";"3";"915";"773";"4";"0";"769";"291";"31";"25";"60";"73";"3";"89";"175";"22";"0";"-";"-";"-";"-";"-"
"846018";"846018";"89";"10";"3";"2050";"1749";"5";"0";"1744";"577";"96";"85";"105";"67";"3";"221";"528";"61";"1";"-";"-";"-";"-";"-"
"846020";"846020";"89";"10";"3";"2602";"2328";"17";"3";"2308";"612";"141";"109";"135";"110";"26";"326";"778";"71";"0";"-";"-";"-";"-";"-"
"846022";"846022";"89";"10";"3";"1698";"1496";"11";"7";"1478";"363";"104";"66";"116";"68";"18";"224";"468";"50";"1";"-";"-";"-";"-";"-"
"846027";"846027";"89";"10";"3";"7963";"6717";"49";"22";"6646";"2092";"492";"320";"528";"242";"56";"783";"1853";"279";"1";"-";"-";"-";"-";"-"
"849001";"849001";"86";"10";"3";"4218";"3798";"18";"4";"3776";"1105";"248";"230";"275";"147";"26";"433";"1231";"81";"0";"-";"-";"-";"-";"-"
"849002";"849002";"86";"10";"3";"1465";"1335";"10";"4";"1321";"483";"69";"68";"97";"43";"10";"204";"318";"29";"0";"-";"-";"-";"-";"-"
"849003";"849003";"86";"10";"3";"1098";"1009";"7";"1";"1001";"403";"51";"38";"60";"40";"5";"112";"272";"20";"0";"-";"-";"-";"-";"-"
"849004";"849004";"86";"10";"3";"1025";"884";"4";"0";"880";"325";"40";"43";"73";"29";"8";"83";"257";"22";"0";"-";"-";"-";"-";"-"
"849005";"849005";"86";"10";"3";"912";"844";"3";"1";"840";"240";"55";"58";"46";"42";"9";"71";"288";"29";"2";"-";"-";"-";"-";"-"
"849006";"849006";"86";"10";"3";"562";"482";"8";"2";"472";"107";"24";"33";"65";"23";"14";"85";"104";"17";"0";"-";"-";"-";"-";"-"
"849007";"849007";"86";"10";"3";"508";"451";"5";"2";"444";"133";"19";"22";"41";"15";"7";"80";"112";"15";"0";"-";"-";"-";"-";"-"
"849008";"849008";"86";"10";"3";"2369";"1972";"12";"12";"1948";"660";"100";"109";"115";"69";"26";"243";"566";"59";"1";"-";"-";"-";"-";"-"
"849009";"849009";"86";"10";"3";"1142";"1001";"3";"2";"996";"316";"53";"55";"78";"40";"3";"127";"284";"40";"0";"-";"-";"-";"-";"-"
"849010";"849010";"86";"10";"3";"542";"467";"5";"1";"461";"156";"8";"12";"40";"15";"5";"70";"139";"16";"0";"-";"-";"-";"-";"-"
"849011";"849011";"86";"10";"3";"910";"780";"6";"0";"774";"205";"55";"43";"80";"41";"6";"108";"188";"47";"1";"-";"-";"-";"-";"-"
"849012";"849012";"86";"10";"3";"1276";"1108";"8";"1";"1099";"368";"43";"45";"84";"44";"8";"164";"307";"35";"1";"-";"-";"-";"-";"-"
"849013";"849013";"86";"10";"3";"3275";"2790";"14";"15";"2761";"853";"141";"109";"225";"69";"41";"387";"840";"94";"2";"-";"-";"-";"-";"-"
"849014";"849014";"86";"10";"3";"1072";"869";"2";"2";"865";"220";"55";"39";"91";"35";"2";"114";"270";"39";"0";"-";"-";"-";"-";"-"
"849015";"849015";"86";"10";"3";"801";"672";"6";"3";"663";"179";"41";"31";"74";"30";"7";"106";"181";"13";"1";"-";"-";"-";"-";"-"
"849016";"849016";"86";"10";"3";"974";"833";"7";"2";"824";"205";"42";"40";"88";"34";"16";"93";"275";"31";"0";"-";"-";"-";"-";"-"
"849018";"849018";"86";"10";"3";"2452";"2141";"18";"3";"2120";"765";"134";"109";"161";"50";"21";"248";"553";"79";"0";"-";"-";"-";"-";"-"
"849019";"849019";"86";"10";"3";"2296";"1903";"7";"3";"1893";"846";"87";"54";"176";"63";"11";"264";"313";"78";"1";"-";"-";"-";"-";"-"
"849020";"849020";"86";"10";"3";"1221";"1121";"4";"0";"1117";"246";"73";"86";"69";"41";"4";"203";"358";"37";"0";"-";"-";"-";"-";"-"
"849021";"849021";"86";"10";"3";"1001";"880";"4";"5";"871";"238";"56";"53";"79";"25";"3";"142";"244";"31";"0";"-";"-";"-";"-";"-"
"851003";"851003";"92";"10";"3";"9077";"7622";"49";"26";"7547";"2705";"589";"371";"731";"305";"26";"929";"1364";"522";"5";"-";"-";"-";"-";"-"
"851005";"851005";"92";"10";"3";"7995";"6562";"34";"16";"6512";"2613";"356";"251";"626";"208";"51";"865";"1137";"404";"1";"-";"-";"-";"-";"-"
"851007";"851007";"92";"10";"3";"2156";"1959";"4";"3";"1952";"635";"104";"102";"128";"52";"26";"238";"602";"65";"0";"-";"-";"-";"-";"-"
"851010";"851010";"92";"10";"3";"5055";"4463";"21";"9";"4433";"1339";"316";"210";"310";"196";"43";"530";"1347";"141";"1";"-";"-";"-";"-";"-"
"851011";"851011";"92";"10";"3";"5290";"4607";"25";"8";"4574";"1401";"377";"266";"389";"162";"31";"478";"1281";"189";"0";"-";"-";"-";"-";"-"
"851014";"851014";"91";"10";"3";"3877";"3306";"21";"12";"3273";"1115";"268";"134";"427";"169";"8";"289";"514";"349";"0";"-";"-";"-";"-";"-"
"851015";"851015";"91";"10";"3";"6140";"5209";"44";"10";"5155";"1268";"673";"254";"630";"363";"23";"327";"1030";"586";"1";"-";"-";"-";"-";"-"
"851016";"851016";"92";"10";"3";"9435";"7985";"46";"30";"7909";"1631";"1132";"509";"898";"614";"47";"465";"1816";"787";"10";"-";"-";"-";"-";"-"
"851017";"851017";"91";"10";"3";"6254";"5421";"31";"14";"5376";"1687";"563";"271";"592";"245";"38";"500";"1105";"373";"2";"-";"-";"-";"-";"-"
"851018";"851018";"91";"10";"3";"3865";"3371";"26";"7";"3338";"1102";"240";"199";"282";"124";"21";"410";"829";"130";"1";"-";"-";"-";"-";"-"
"851019";"851019";"91";"10";"3";"9294";"8489";"27";"22";"8440";"1788";"894";"814";"691";"433";"32";"652";"2732";"398";"6";"-";"-";"-";"-";"-"
"851022";"851022";"91";"10";"3";"3668";"3300";"18";"2";"3280";"874";"277";"200";"237";"174";"28";"387";"1018";"85";"0";"-";"-";"-";"-";"-"
"851024";"851024";"91";"10";"3";"5014";"4423";"24";"12";"4387";"1392";"282";"261";"326";"153";"23";"535";"1254";"161";"0";"-";"-";"-";"-";"-"
"851027";"851027";"90";"10";"3";"7980";"6688";"55";"19";"6614";"1919";"694";"366";"815";"382";"39";"598";"1157";"637";"7";"-";"-";"-";"-";"-"
"851029";"851029";"90";"10";"3";"6523";"5432";"30";"27";"5375";"1923";"461";"215";"702";"192";"40";"538";"862";"438";"4";"-";"-";"-";"-";"-"
"851030";"851030";"90";"10";"3";"3822";"3303";"16";"8";"3279";"1182";"306";"121";"391";"115";"40";"352";"516";"256";"0";"-";"-";"-";"-";"-"
"851031";"851031";"90";"10";"3";"5892";"5128";"32";"7";"5089";"1873";"422";"188";"628";"194";"39";"516";"857";"366";"6";"-";"-";"-";"-";"-"
"851032";"851032";"90";"10";"3";"2945";"2570";"13";"9";"2548";"945";"160";"83";"297";"90";"24";"296";"482";"171";"0";"-";"-";"-";"-";"-"
"851033";"851033";"90";"10";"3";"3327";"3052";"20";"2";"3030";"987";"235";"192";"247";"110";"12";"303";"857";"86";"1";"-";"-";"-";"-";"-"
"851034";"851034";"90";"10";"3";"6246";"5703";"22";"9";"5672";"1669";"500";"343";"448";"204";"46";"595";"1623";"242";"2";"-";"-";"-";"-";"-"
"851035";"851035";"90";"10";"3";"6800";"6061";"34";"12";"6015";"1565";"737";"345";"704";"324";"37";"520";"1421";"361";"1";"-";"-";"-";"-";"-"
"851038";"851038";"91";"10";"3";"2496";"2233";"19";"2";"2212";"698";"127";"98";"166";"88";"11";"309";"642";"73";"0";"-";"-";"-";"-";"-"
"851040";"851040";"90";"10";"3";"5606";"4521";"37";"10";"4474";"1650";"336";"148";"642";"190";"40";"478";"566";"423";"1";"-";"-";"-";"-";"-"
"851043";"851043";"92";"10";"3";"4300";"3801";"21";"6";"3774";"1289";"249";"200";"308";"161";"17";"444";"967";"136";"3";"-";"-";"-";"-";"-"
"851044";"851044";"92";"10";"3";"3500";"3081";"8";"5";"3068";"1020";"147";"139";"231";"115";"10";"484";"790";"130";"2";"-";"-";"-";"-";"-"
"851046";"851046";"92";"10";"3";"1134";"959";"8";"2";"949";"322";"48";"44";"63";"33";"10";"133";"265";"31";"0";"-";"-";"-";"-";"-"
"851047";"851047";"91";"10";"3";"4788";"4225";"20";"12";"4193";"1203";"322";"247";"343";"188";"32";"374";"1328";"155";"1";"-";"-";"-";"-";"-"
"851052";"851052";"91";"10";"3";"1661";"1444";"9";"1";"1434";"381";"89";"83";"154";"54";"17";"175";"423";"58";"0";"-";"-";"-";"-";"-"
"851056";"851056";"90";"10";"3";"1641";"1374";"4";"1";"1369";"491";"63";"49";"112";"57";"8";"222";"322";"43";"2";"-";"-";"-";"-";"-"
"851058";"851058";"90";"10";"3";"1907";"1657";"8";"3";"1646";"578";"87";"51";"147";"70";"6";"241";"395";"70";"1";"-";"-";"-";"-";"-"
"851061";"851061";"90";"10";"3";"3719";"3252";"25";"5";"3222";"1113";"204";"139";"245";"141";"20";"366";"866";"127";"1";"-";"-";"-";"-";"-"
"860001";"860001";"85";"10";"3";"1460";"1279";"6";"3";"1270";"317";"88";"110";"102";"48";"22";"187";"353";"41";"2";"-";"-";"-";"-";"-"
"860003";"860003";"85";"10";"3";"4668";"3929";"13";"9";"3907";"1193";"175";"406";"305";"94";"38";"689";"874";"133";"0";"-";"-";"-";"-";"-"
"860004";"860004";"85";"10";"3";"7299";"6163";"47";"18";"6098";"1830";"479";"388";"647";"225";"29";"582";"1566";"347";"5";"-";"-";"-";"-";"-"
