"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2007 - Personlige stemmer i alt";"FV2007 - A - personlige stemmer i alt";"FV2007 - B - personlige stemmer i alt";"FV2007 - C - personlige stemmer i alt";"FV2007 - F - personlige stemmer i alt";"FV2007 - K - personlige stemmer i alt";"FV2007 - O - personlige stemmer i alt";"FV2007 - V - personlige stemmer i alt";"FV2007 - Y - personlige stemmer i alt";"FV2007 - Ø - personlige stemmer i alt";"FV2007 - UP - personlige stemmer i alt";"FV2007 - A-01";"FV2007 - A-02";"FV2007 - A-03";"FV2007 - A-04";"FV2007 - A-05";"FV2007 - A-06";"FV2007 - A-07";"FV2007 - A-08";"FV2007 - A-09";"FV2007 - A-10";"FV2007 - A-11";"FV2007 - A-12";"FV2007 - A-13";"FV2007 - B-01";"FV2007 - B-02";"FV2007 - B-03";"FV2007 - B-04";"FV2007 - B-05";"FV2007 - B-06";"FV2007 - B-07";"FV2007 - B-08";"FV2007 - B-09";"FV2007 - B-10";"FV2007 - B-11";"FV2007 - B-12";"FV2007 - C-01";"FV2007 - C-02";"FV2007 - C-03";"FV2007 - C-04";"FV2007 - C-05";"FV2007 - C-06";"FV2007 - C-07";"FV2007 - C-08";"FV2007 - C-09";"FV2007 - C-10";"FV2007 - C-11";"FV2007 - C-12";"FV2007 - C-13";"FV2007 - F-01";"FV2007 - F-02";"FV2007 - F-03";"FV2007 - F-04";"FV2007 - F-05";"FV2007 - F-06";"FV2007 - F-07";"FV2007 - F-08";"FV2007 - F-09";"FV2007 - F-10";"FV2007 - F-11";"FV2007 - F-12";"FV2007 - F-13";"FV2007 - K-01";"FV2007 - K-02";"FV2007 - K-03";"FV2007 - K-04";"FV2007 - K-05";"FV2007 - K-06";"FV2007 - K-07";"FV2007 - K-08";"FV2007 - K-09";"FV2007 - K-10";"FV2007 - K-11";"FV2007 - K-12";"FV2007 - O-01";"FV2007 - O-02";"FV2007 - O-03";"FV2007 - O-04";"FV2007 - O-05";"FV2007 - O-06";"FV2007 - O-07";"FV2007 - O-08";"FV2007 - O-09";"FV2007 - O-10";"FV2007 - O-11";"FV2007 - O-12";"FV2007 - O-13";"FV2007 - V-01";"FV2007 - V-02";"FV2007 - V-03";"FV2007 - V-04";"FV2007 - V-05";"FV2007 - V-06";"FV2007 - V-07";"FV2007 - V-08";"FV2007 - V-09";"FV2007 - V-10";"FV2007 - V-11";"FV2007 - V-12";"FV2007 - V-13";"FV2007 - Y-01";"FV2007 - Y-02";"FV2007 - Y-03";"FV2007 - Y-04";"FV2007 - Y-05";"FV2007 - Y-06";"FV2007 - Y-07";"FV2007 - Y-08";"FV2007 - Y-09";"FV2007 - Y-10";"FV2007 - Y-11";"FV2007 - Y-12";"FV2007 - Y-13";"FV2007 - Y-14";"FV2007 - Y-15";"FV2007 - Y-16";"FV2007 - Y-17";"FV2007 - Y-18";"FV2007 - Ø-01";"FV2007 - Ø-02";"FV2007 - Ø-03";"FV2007 - Ø-04";"FV2007 - Ø-05";"FV2007 - Ø-06";"FV2007 - Ø-07";"FV2007 - Ø-08";"FV2007 - Ø-09";"FV2007 - Ø-10";"FV2007 - Ø-11";"FV2007 - Ø-12";"FV2007 - UP-01";"FV2007 - UP-02";"FV2007 - UP-03";"FV2007 - UP-04";"FV2007 - UP-05"
"756011";"756011";"79";"9";"3";"5743";"1102";"148";"618";"257";"255";"638";"2644";"61";"19";"1";"505";"29";"12";"55";"407";"14";"16";"42";"1";"14";"7";"-";"-";"7";"8";"15";"116";"2";"-";"-";"-";"-";"-";"-";"-";"11";"11";"40";"0";"2";"9";"294";"246";"3";"0";"2";"-";"-";"15";"102";"6";"5";"10";"29";"2";"2";"7";"79";"0";"-";"-";"1";"0";"1";"12";"1";"2";"3";"0";"0";"2";"0";"233";"19";"355";"46";"144";"7";"51";"4";"12";"-";"-";"-";"-";"-";"4";"6";"289";"1116";"15";"8";"78";"0";"5";"1038";"85";"-";"-";"8";"6";"3";"34";"5";"2";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"7";"4";"0";"1";"0";"1";"0";"6";"0";"-";"-";"-";"1";"-";"-";"-";"-"
"756012";"756012";"79";"9";"3";"458";"50";"3";"32";"18";"24";"51";"277";"2";"0";"1";"20";"2";"1";"1";"23";"0";"0";"1";"1";"0";"1";"-";"-";"1";"0";"0";"2";"0";"-";"-";"-";"-";"-";"-";"-";"0";"0";"3";"1";"0";"0";"22";"6";"0";"0";"0";"-";"-";"1";"4";"2";"0";"0";"1";"0";"0";"0";"10";"0";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"22";"2";"28";"3";"15";"2";"1";"0";"0";"-";"-";"-";"-";"-";"2";"0";"20";"81";"4";"0";"12";"0";"0";"153";"5";"-";"-";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"1";"-";"-";"-";"-"
"756013";"756013";"79";"9";"3";"1283";"220";"18";"90";"40";"93";"132";"675";"8";"5";"2";"113";"5";"3";"7";"76";"5";"2";"9";"0";"0";"0";"-";"-";"0";"1";"2";"15";"0";"-";"-";"-";"-";"-";"-";"-";"4";"0";"10";"1";"0";"3";"30";"38";"3";"1";"0";"-";"-";"1";"14";"2";"2";"1";"6";"0";"0";"0";"14";"0";"-";"-";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92";"6";"62";"9";"34";"5";"12";"2";"2";"-";"-";"-";"-";"-";"1";"1";"59";"269";"6";"3";"10";"1";"5";"307";"13";"-";"-";"1";"0";"0";"6";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"1";"0";"2";"1";"-";"-";"-";"2";"-";"-";"-";"-"
"756014";"756014";"79";"9";"3";"183";"18";"0";"11";"4";"9";"22";"118";"1";"0";"0";"8";"0";"1";"1";"6";"0";"0";"1";"0";"0";"1";"-";"-";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"5";"6";"0";"0";"0";"-";"-";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"15";"0";"2";"2";"3";"0";"0";"-";"-";"-";"-";"-";"0";"0";"11";"38";"3";"2";"0";"0";"0";"59";"5";"-";"-";"0";"1";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"756015";"756015";"79";"9";"3";"824";"266";"18";"49";"71";"26";"86";"296";"8";"3";"1";"177";"4";"1";"5";"51";"23";"1";"2";"0";"2";"0";"-";"-";"0";"1";"3";"14";"0";"-";"-";"-";"-";"-";"-";"-";"6";"1";"2";"4";"1";"0";"18";"16";"1";"0";"0";"-";"-";"5";"31";"6";"1";"2";"7";"4";"0";"0";"15";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"2";"29";"6";"22";"0";"23";"2";"2";"-";"-";"-";"-";"-";"1";"0";"46";"80";"3";"2";"5";"2";"3";"140";"14";"-";"-";"0";"1";"0";"6";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"2";"0";"-";"-";"-";"1";"-";"-";"-";"-"
"760001";"760001";"83";"9";"3";"1433";"238";"41";"85";"97";"197";"115";"635";"25";"0";"0";"5";"9";"1";"15";"23";"4";"137";"35";"0";"8";"1";"-";"-";"9";"4";"1";"24";"3";"-";"-";"-";"-";"-";"-";"-";"4";"44";"19";"0";"0";"0";"2";"14";"0";"0";"2";"-";"-";"8";"26";"2";"1";"1";"1";"0";"11";"0";"47";"0";"-";"-";"0";"1";"3";"1";"1";"0";"0";"0";"0";"0";"0";"191";"54";"41";"2";"1";"0";"15";"0";"2";"-";"-";"-";"-";"-";"5";"7";"127";"99";"271";"1";"8";"0";"1";"55";"61";"-";"-";"2";"1";"3";"19";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760002";"760002";"83";"9";"3";"561";"50";"11";"34";"45";"43";"58";"310";"5";"3";"2";"0";"0";"0";"1";"9";"1";"32";"5";"0";"1";"1";"-";"-";"0";"1";"0";"10";"0";"-";"-";"-";"-";"-";"-";"-";"1";"9";"17";"1";"0";"0";"1";"4";"0";"0";"1";"-";"-";"1";"12";"0";"0";"0";"0";"0";"8";"0";"24";"0";"-";"-";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"41";"22";"23";"3";"1";"1";"5";"0";"3";"-";"-";"-";"-";"-";"1";"3";"71";"36";"151";"0";"9";"0";"0";"27";"12";"-";"-";"0";"0";"0";"3";"0";"0";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"3";"0";"0";"0";"0";"-";"-";"-";"2";"-";"-";"-";"-"
"760003";"760003";"83";"9";"3";"184";"10";"5";"11";"22";"10";"23";"102";"1";"0";"0";"0";"0";"0";"0";"2";"1";"7";"0";"0";"0";"0";"-";"-";"0";"1";"0";"4";"0";"-";"-";"-";"-";"-";"-";"-";"3";"4";"0";"0";"0";"0";"0";"4";"0";"0";"0";"-";"-";"1";"7";"2";"0";"1";"0";"0";"4";"0";"7";"0";"-";"-";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"10";"5";"3";"0";"0";"2";"2";"1";"-";"-";"-";"-";"-";"0";"1";"23";"17";"55";"0";"1";"0";"0";"4";"1";"-";"-";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760004";"760004";"83";"9";"3";"248";"19";"2";"17";"12";"17";"19";"156";"6";"0";"0";"0";"0";"0";"2";"3";"0";"10";"3";"0";"1";"0";"-";"-";"0";"0";"0";"1";"1";"-";"-";"-";"-";"-";"-";"-";"2";"10";"1";"0";"1";"0";"1";"2";"0";"0";"0";"-";"-";"0";"1";"0";"0";"0";"0";"1";"1";"0";"9";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"5";"8";"3";"1";"0";"2";"0";"0";"-";"-";"-";"-";"-";"0";"0";"13";"18";"101";"0";"0";"0";"0";"7";"17";"-";"-";"0";"1";"0";"5";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760005";"760005";"83";"9";"3";"177";"14";"3";"8";"6";"9";"16";"120";"1";"0";"0";"0";"0";"0";"3";"4";"0";"7";"0";"0";"0";"0";"-";"-";"0";"2";"0";"1";"0";"-";"-";"-";"-";"-";"-";"-";"2";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"0";"0";"0";"0";"0";"1";"0";"4";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"8";"4";"2";"1";"0";"0";"0";"1";"-";"-";"-";"-";"-";"1";"2";"11";"8";"83";"0";"2";"1";"0";"9";"3";"-";"-";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760006";"760006";"83";"9";"3";"156";"17";"0";"3";"11";"28";"15";"81";"1";"0";"0";"1";"0";"0";"3";"1";"0";"12";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"4";"0";"0";"1";"1";"0";"0";"0";"5";"0";"-";"-";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"3";"7";"1";"0";"0";"4";"0";"0";"-";"-";"-";"-";"-";"2";"0";"7";"9";"50";"0";"1";"0";"0";"8";"4";"-";"-";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760007";"760007";"83";"9";"3";"203";"27";"2";"11";"14";"34";"18";"94";"3";"0";"0";"0";"0";"0";"4";"6";"0";"15";"2";"0";"0";"0";"-";"-";"1";"0";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"9";"2";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"3";"0";"0";"0";"0";"0";"1";"0";"9";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"33";"5";"6";"0";"0";"1";"5";"1";"0";"-";"-";"-";"-";"-";"0";"0";"9";"8";"67";"0";"1";"0";"0";"2";"7";"-";"-";"0";"0";"0";"3";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760008";"760008";"83";"9";"3";"258";"26";"2";"14";"15";"26";"29";"141";"4";"1";"0";"2";"0";"1";"1";"3";"0";"13";"4";"0";"2";"0";"-";"-";"1";"0";"0";"0";"1";"-";"-";"-";"-";"-";"-";"-";"0";"8";"0";"0";"0";"0";"0";"5";"1";"0";"0";"-";"-";"4";"3";"0";"0";"0";"0";"0";"0";"0";"8";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"10";"10";"3";"0";"0";"6";"0";"0";"-";"-";"-";"-";"-";"1";"1";"15";"12";"94";"0";"0";"0";"0";"6";"12";"-";"-";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760009";"760009";"83";"9";"3";"266";"24";"5";"9";"14";"49";"31";"125";"9";"0";"0";"0";"0";"0";"1";"5";"0";"12";"4";"0";"2";"0";"-";"-";"0";"1";"0";"4";"0";"-";"-";"-";"-";"-";"-";"-";"0";"3";"4";"0";"0";"0";"1";"1";"0";"0";"0";"-";"-";"1";"4";"2";"0";"0";"0";"0";"2";"0";"5";"0";"-";"-";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"45";"11";"10";"1";"0";"0";"8";"1";"0";"-";"-";"-";"-";"-";"1";"0";"16";"19";"73";"1";"2";"0";"0";"6";"7";"-";"-";"0";"1";"0";"4";"1";"2";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760010";"760010";"83";"9";"3";"1028";"91";"12";"87";"59";"138";"144";"483";"9";"5";"0";"3";"2";"2";"6";"7";"2";"50";"9";"0";"7";"3";"-";"-";"3";"3";"0";"6";"0";"-";"-";"-";"-";"-";"-";"-";"1";"28";"37";"1";"2";"1";"2";"15";"0";"0";"0";"-";"-";"6";"14";"1";"1";"2";"0";"0";"6";"3";"26";"0";"-";"-";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"136";"74";"46";"6";"3";"0";"14";"0";"1";"-";"-";"-";"-";"-";"3";"1";"95";"43";"264";"2";"10";"0";"1";"44";"20";"-";"-";"1";"1";"0";"7";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"4";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760011";"760011";"83";"9";"3";"182";"11";"0";"14";"13";"3";"17";"121";"2";"1";"0";"0";"0";"0";"1";"2";"1";"4";"0";"0";"2";"1";"-";"-";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"2";"8";"0";"1";"0";"0";"3";"0";"0";"0";"-";"-";"0";"3";"0";"0";"0";"0";"0";"0";"0";"10";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"7";"5";"0";"0";"0";"5";"0";"0";"-";"-";"-";"-";"-";"0";"0";"28";"3";"77";"0";"0";"0";"0";"9";"4";"-";"-";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760012";"760012";"83";"9";"3";"498";"59";"24";"24";"69";"10";"23";"274";"12";"3";"0";"2";"2";"1";"1";"12";"0";"26";"7";"0";"8";"0";"-";"-";"8";"2";"3";"11";"0";"-";"-";"-";"-";"-";"-";"-";"0";"9";"11";"0";"0";"0";"2";"2";"0";"0";"0";"-";"-";"2";"14";"4";"0";"0";"0";"0";"19";"1";"29";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"14";"5";"0";"0";"0";"2";"0";"2";"-";"-";"-";"-";"-";"0";"1";"38";"29";"162";"0";"6";"0";"0";"30";"8";"-";"-";"0";"1";"0";"7";"0";"2";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"1";"0";"0";"2";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760013";"760013";"83";"9";"3";"182";"13";"10";"4";"14";"4";"12";"124";"1";"0";"0";"0";"0";"0";"1";"2";"0";"9";"0";"0";"1";"0";"-";"-";"4";"0";"0";"6";"0";"-";"-";"-";"-";"-";"-";"-";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"1";"0";"0";"0";"0";"0";"3";"2";"8";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"6";"1";"0";"0";"0";"0";"1";"-";"-";"-";"-";"-";"1";"1";"7";"13";"91";"0";"2";"0";"0";"4";"5";"-";"-";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760014";"760014";"83";"9";"3";"1761";"333";"40";"91";"223";"73";"143";"797";"40";"19";"2";"4";"3";"5";"11";"33";"1";"211";"32";"2";"29";"2";"-";"-";"13";"7";"8";"9";"3";"-";"-";"-";"-";"-";"-";"-";"6";"30";"21";"1";"2";"2";"4";"20";"4";"0";"1";"-";"-";"6";"36";"5";"0";"2";"0";"0";"68";"1";"105";"0";"-";"-";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"72";"58";"45";"12";"1";"1";"22";"1";"3";"-";"-";"-";"-";"-";"1";"0";"176";"100";"314";"1";"14";"2";"2";"161";"26";"-";"-";"2";"3";"2";"21";"4";"0";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2";"5";"0";"0";"12";"0";"0";"0";"0";"-";"-";"-";"2";"-";"-";"-";"-"
"760015";"760015";"83";"9";"3";"1313";"211";"35";"73";"131";"119";"121";"600";"15";"8";"0";"1";"1";"3";"7";"26";"1";"129";"29";"0";"11";"3";"-";"-";"6";"1";"5";"23";"0";"-";"-";"-";"-";"-";"-";"-";"0";"18";"31";"1";"3";"0";"1";"16";"2";"0";"1";"-";"-";"5";"27";"2";"0";"0";"1";"0";"56";"1";"39";"0";"-";"-";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"116";"54";"41";"7";"1";"1";"16";"0";"1";"-";"-";"-";"-";"-";"0";"1";"130";"67";"242";"2";"19";"1";"1";"117";"20";"-";"-";"1";"1";"1";"9";"0";"0";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"3";"0";"0";"5";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760016";"760016";"83";"9";"3";"325";"55";"5";"13";"31";"11";"41";"162";"4";"3";"0";"0";"1";"2";"3";"8";"1";"27";"7";"0";"5";"1";"-";"-";"0";"1";"0";"4";"0";"-";"-";"-";"-";"-";"-";"-";"0";"8";"2";"1";"0";"0";"0";"2";"0";"0";"0";"-";"-";"0";"7";"1";"0";"0";"0";"0";"6";"0";"17";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"15";"10";"3";"0";"2";"9";"2";"0";"-";"-";"-";"-";"-";"1";"1";"32";"17";"99";"0";"1";"0";"0";"9";"2";"-";"-";"0";"2";"0";"1";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"2";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760017";"760017";"83";"9";"3";"182";"15";"1";"4";"11";"1";"6";"142";"2";"0";"0";"0";"0";"0";"0";"3";"0";"10";"2";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"-";"-";"0";"4";"1";"0";"0";"0";"0";"1";"0";"5";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"4";"1";"0";"0";"0";"0";"0";"-";"-";"-";"-";"-";"1";"0";"22";"18";"83";"0";"2";"0";"0";"8";"8";"-";"-";"0";"0";"0";"1";"0";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760018";"760018";"83";"9";"3";"237";"30";"3";"10";"18";"3";"24";"145";"3";"1";"0";"0";"0";"0";"2";"1";"0";"24";"2";"0";"0";"1";"-";"-";"0";"0";"0";"2";"1";"-";"-";"-";"-";"-";"-";"-";"0";"3";"5";"0";"0";"1";"0";"0";"1";"0";"0";"-";"-";"0";"5";"0";"0";"0";"0";"0";"1";"0";"12";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"12";"8";"1";"0";"0";"3";"0";"0";"-";"-";"-";"-";"-";"1";"1";"39";"9";"77";"0";"3";"0";"0";"10";"5";"-";"-";"0";"1";"0";"1";"0";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760019";"760019";"83";"9";"3";"198";"18";"1";"12";"7";"4";"13";"137";"3";"3";"0";"0";"0";"0";"0";"0";"0";"14";"3";"0";"1";"0";"-";"-";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"0";"6";"4";"0";"0";"0";"0";"2";"0";"0";"0";"-";"-";"0";"4";"1";"0";"0";"0";"0";"2";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"5";"2";"0";"0";"0";"0";"1";"-";"-";"-";"-";"-";"0";"0";"14";"8";"103";"0";"2";"0";"0";"8";"2";"-";"-";"0";"0";"0";"2";"0";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"1";"0";"0";"2";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760020";"760020";"83";"9";"3";"329";"21";"8";"11";"21";"10";"28";"218";"8";"4";"0";"0";"0";"0";"0";"2";"2";"16";"1";"0";"0";"0";"-";"-";"0";"0";"2";"6";"0";"-";"-";"-";"-";"-";"-";"-";"1";"4";"3";"0";"0";"1";"0";"2";"0";"0";"0";"-";"-";"1";"3";"0";"0";"0";"0";"0";"3";"0";"14";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"13";"8";"3";"0";"0";"2";"0";"2";"-";"-";"-";"-";"-";"5";"2";"42";"17";"127";"0";"2";"0";"0";"14";"9";"-";"-";"0";"0";"0";"5";"1";"1";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3";"0";"0";"0";"1";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760021";"760021";"83";"9";"3";"479";"65";"5";"28";"47";"20";"47";"258";"7";"2";"0";"2";"1";"1";"3";"12";"0";"36";"5";"1";"2";"2";"-";"-";"1";"1";"0";"3";"0";"-";"-";"-";"-";"-";"-";"-";"0";"15";"10";"0";"0";"0";"0";"3";"0";"0";"0";"-";"-";"4";"13";"0";"0";"1";"0";"0";"17";"0";"12";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"25";"9";"5";"0";"1";"6";"0";"1";"-";"-";"-";"-";"-";"4";"0";"47";"23";"141";"0";"5";"1";"0";"29";"8";"-";"-";"0";"1";"0";"5";"1";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"1";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760022";"760022";"83";"9";"3";"442";"65";"7";"37";"38";"1";"27";"257";"8";"2";"0";"1";"0";"0";"3";"2";"0";"41";"11";"0";"7";"0";"-";"-";"2";"1";"0";"4";"0";"-";"-";"-";"-";"-";"-";"-";"2";"20";"8";"0";"0";"0";"0";"7";"0";"0";"0";"-";"-";"2";"7";"1";"3";"1";"0";"0";"10";"0";"14";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"12";"12";"1";"0";"0";"2";"0";"0";"-";"-";"-";"-";"-";"4";"1";"55";"22";"141";"1";"2";"0";"0";"21";"10";"-";"-";"0";"2";"1";"3";"1";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"2";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760023";"760023";"83";"9";"3";"144";"9";"3";"5";"26";"5";"7";"88";"1";"0";"0";"0";"0";"0";"2";"0";"0";"7";"0";"0";"0";"0";"-";"-";"0";"0";"0";"3";"0";"-";"-";"-";"-";"-";"-";"-";"0";"0";"4";"0";"0";"0";"0";"0";"0";"1";"0";"-";"-";"1";"1";"1";"2";"0";"0";"0";"6";"0";"15";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"4";"0";"0";"0";"2";"0";"0";"-";"-";"-";"-";"-";"2";"0";"16";"10";"45";"0";"2";"0";"0";"7";"6";"-";"-";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
"760024";"760024";"83";"9";"3";"2515";"384";"54";"201";"135";"434";"189";"1094";"22";"2";"0";"3";"4";"6";"23";"55";"2";"183";"77";"1";"28";"2";"-";"-";"12";"2";"4";"35";"1";"-";"-";"-";"-";"-";"-";"-";"5";"87";"61";"0";"1";"0";"4";"40";"1";"0";"2";"-";"-";"8";"39";"4";"4";"3";"2";"1";"18";"3";"53";"0";"-";"-";"0";"0";"2";"1";"0";"0";"3";"0";"0";"0";"0";"428";"54";"78";"16";"0";"5";"30";"4";"2";"-";"-";"-";"-";"-";"7";"7";"259";"187";"369";"1";"16";"2";"4";"122";"120";"-";"-";"2";"4";"1";"11";"1";"1";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"2";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-"
