"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV1988 - Stemmeberettigede";"FV1988 - Afgivne stemmer";"FV1988 - Blanke stemmer";"FV1988 - Andre ugyldige stemmer";"FV1988 - Gyldige stemmer";"FV1988 - A. Socialdemokratiet";"FV1988 - B. Det Radikale Venstre";"FV1988 - C. Det Konservative Folkeparti";"FV1988 - F. Socialistisk Folkeparti";"FV1988 - G. De Grønne";"FV1988 - K. Danmarks Kommunistiske Parti";"FV1988 - M. Centrum-Demokraterne";"FV1988 - P. Fælles Kurs";"FV1988 - Q. Kristeligt Folkeparti";"FV1988 - V. Venstre, Danmarks Liberale Parti";"FV1988 - Y. Venstresocialisterne";"FV1988 - Z. Fremskridtspartiet";"FV1988 - 1. Uden for partierne";"FV1988 - 2. Uden for partierne";"FV1988 - 3. Uden for partierne"
"773009";"773009";"91";"16";"3";"784";"711";"3";"1";"707";"162";"39";"65";"40";"3";"1";"26";"9";"17";"176";"0";"167";"2";"0";"-"
"773010";"773010";"91";"16";"3";"562";"504";"0";"0";"504";"116";"13";"63";"33";"1";"0";"17";"8";"18";"122";"3";"110";"0";"0";"-"
"773011";"773011";"91";"16";"3";"609";"530";"1";"0";"529";"116";"40";"40";"34";"5";"0";"10";"2";"14";"138";"1";"129";"0";"0";"-"
"773012";"773012";"91";"16";"3";"750";"672";"4";"1";"667";"126";"27";"79";"48";"1";"1";"21";"4";"23";"163";"1";"172";"1";"0";"-"
"773013";"773013";"91";"16";"3";"720";"624";"2";"2";"620";"111";"43";"54";"48";"5";"2";"24";"12";"29";"142";"1";"149";"0";"0";"-"
"773014";"773014";"91";"16";"3";"897";"814";"5";"0";"809";"158";"26";"91";"50";"7";"5";"32";"4";"21";"213";"0";"201";"1";"0";"-"
"773015";"773015";"91";"16";"3";"591";"525";"2";"0";"523";"109";"15";"50";"28";"1";"1";"16";"3";"32";"123";"0";"145";"0";"0";"-"
"773016";"773016";"91";"16";"3";"603";"525";"2";"0";"523";"128";"25";"56";"29";"2";"1";"8";"9";"41";"100";"1";"123";"0";"0";"-"
"773017";"773017";"91";"16";"3";"775";"682";"4";"1";"677";"187";"24";"70";"33";"4";"1";"14";"12";"44";"105";"1";"182";"0";"0";"-"
"773018";"773018";"91";"16";"3";"7480";"6464";"43";"16";"6405";"2542";"269";"958";"603";"29";"15";"224";"94";"174";"663";"12";"820";"2";"0";"-"
"775001";"775001";"93";"16";"3";"606";"530";"2";"0";"528";"106";"16";"83";"21";"3";"5";"22";"9";"11";"170";"0";"82";"0";"0";"-"
"775002";"775002";"93";"16";"3";"759";"667";"1";"1";"665";"127";"14";"122";"24";"2";"1";"26";"9";"29";"221";"2";"87";"0";"1";"-"
"775003";"775003";"93";"16";"3";"532";"458";"1";"0";"457";"80";"19";"35";"25";"3";"1";"8";"4";"9";"225";"1";"47";"0";"0";"-"
"775004";"775004";"93";"16";"3";"1510";"1308";"2";"0";"1306";"260";"39";"231";"38";"6";"6";"47";"10";"84";"400";"0";"185";"0";"0";"-"
"775005";"775005";"93";"16";"3";"1391";"1260";"6";"0";"1254";"321";"40";"200";"109";"10";"2";"27";"21";"21";"379";"3";"120";"0";"1";"-"
"775006";"775006";"93";"16";"3";"696";"612";"5";"1";"606";"106";"29";"92";"18";"1";"2";"19";"2";"34";"220";"1";"82";"0";"0";"-"
"777001";"777001";"92";"16";"3";"1400";"1189";"8";"1";"1180";"399";"97";"212";"110";"9";"5";"47";"13";"22";"127";"3";"133";"3";"0";"-"
"777002";"777002";"92";"16";"3";"1377";"1205";"6";"1";"1198";"289";"116";"245";"45";"6";"3";"33";"17";"70";"211";"7";"156";"0";"0";"-"
"777003";"777003";"92";"16";"3";"1293";"1122";"10";"1";"1111";"356";"99";"173";"63";"5";"2";"34";"24";"14";"218";"3";"120";"0";"0";"-"
"777004";"777004";"92";"16";"3";"592";"522";"3";"0";"519";"108";"46";"83";"31";"3";"1";"15";"6";"6";"134";"1";"85";"0";"0";"-"
"779005";"779005";"92";"16";"3";"1026";"931";"7";"1";"923";"177";"82";"136";"23";"8";"1";"44";"11";"12";"285";"5";"139";"0";"0";"-"
"779006";"779006";"92";"16";"3";"685";"610";"4";"0";"606";"161";"57";"86";"44";"4";"2";"26";"2";"37";"88";"1";"98";"0";"0";"-"
"779007";"779007";"92";"16";"3";"785";"690";"7";"2";"681";"189";"83";"118";"34";"5";"1";"32";"8";"3";"109";"0";"99";"0";"0";"-"
"779111";"779111";"92";"16";"3";"15172";"13178";"68";"24";"13086";"4701";"991";"2478";"1574";"103";"67";"523";"194";"281";"1068";"34";"1057";"3";"12";"-"
"779114";"779114";"92";"16";"3";"2809";"2493";"14";"4";"2475";"846";"197";"449";"165";"9";"4";"83";"29";"31";"373";"2";"287";"0";"0";"-"
"781001";"781001";"92";"16";"3";"1024";"895";"9";"0";"886";"284";"135";"144";"81";"3";"1";"22";"9";"10";"134";"0";"61";"0";"2";"-"
"781002";"781002";"92";"16";"3";"452";"396";"2";"1";"393";"92";"35";"57";"18";"1";"1";"5";"7";"6";"100";"0";"71";"0";"0";"-"
"781004";"781004";"92";"16";"3";"682";"609";"6";"0";"603";"188";"74";"55";"38";"4";"1";"20";"8";"9";"137";"2";"67";"0";"0";"-"
"781005";"781005";"92";"16";"3";"308";"287";"1";"0";"286";"70";"24";"44";"20";"2";"0";"5";"7";"3";"77";"2";"32";"0";"0";"-"
"781006";"781006";"92";"16";"3";"864";"750";"12";"1";"737";"238";"111";"106";"43";"6";"2";"10";"17";"10";"115";"3";"75";"1";"0";"-"
"781008";"781008";"92";"16";"3";"590";"516";"4";"0";"512";"141";"68";"74";"40";"2";"0";"13";"10";"17";"100";"1";"46";"0";"0";"-"
"781009";"781009";"92";"16";"3";"739";"654";"5";"0";"649";"192";"73";"83";"47";"6";"1";"30";"7";"6";"132";"1";"71";"0";"0";"-"
"781010";"781010";"92";"16";"3";"1131";"1000";"8";"7";"985";"312";"116";"163";"60";"9";"1";"30";"11";"39";"158";"2";"84";"0";"0";"-"
"783001";"783001";"92";"16";"3";"835";"727";"2";"1";"724";"133";"56";"167";"32";"2";"4";"25";"11";"77";"113";"3";"101";"0";"0";"-"
"783002";"783002";"92";"16";"3";"866";"762";"3";"0";"759";"178";"86";"97";"71";"4";"5";"20";"12";"45";"159";"2";"80";"0";"0";"-"
"783003";"783003";"92";"16";"3";"618";"525";"4";"1";"520";"121";"70";"53";"45";"5";"1";"13";"16";"9";"123";"2";"62";"0";"0";"-"
"783004";"783004";"92";"16";"3";"352";"318";"1";"0";"317";"63";"44";"53";"21";"2";"1";"14";"4";"7";"82";"1";"25";"0";"0";"-"
"783005";"783005";"92";"16";"3";"1148";"1024";"12";"1";"1011";"265";"112";"157";"82";"5";"0";"29";"13";"28";"217";"4";"99";"0";"0";"-"
"783006";"783006";"92";"16";"3";"1373";"1200";"6";"2";"1192";"405";"116";"193";"79";"12";"1";"32";"12";"19";"198";"1";"124";"0";"0";"-"
"785001";"785001";"90";"16";"3";"2014";"1724";"9";"4";"1711";"358";"72";"344";"71";"10";"7";"54";"23";"144";"354";"0";"274";"0";"0";"-"
"785002";"785002";"90";"16";"3";"2690";"2346";"10";"2";"2334";"586";"77";"562";"98";"14";"7";"91";"22";"184";"396";"5";"292";"0";"0";"-"
"785003";"785003";"90";"16";"3";"1567";"1400";"9";"1";"1390";"328";"62";"252";"96";"10";"3";"43";"18";"106";"268";"2";"201";"0";"1";"-"
"785004";"785004";"90";"16";"3";"1747";"1513";"2";"1";"1510";"338";"28";"285";"71";"6";"7";"58";"22";"188";"275";"1";"231";"0";"0";"-"
"785005";"785005";"90";"16";"3";"1220";"1085";"3";"1";"1081";"214";"38";"207";"63";"6";"2";"47";"20";"94";"215";"0";"174";"0";"1";"-"
"787001";"787001";"90";"16";"3";"7027";"5939";"27";"10";"5902";"2232";"250";"1153";"494";"55";"30";"201";"76";"235";"662";"16";"492";"2";"4";"-"
"787002";"787002";"90";"16";"3";"1020";"889";"1";"3";"885";"274";"36";"159";"45";"7";"1";"22";"10";"84";"143";"1";"103";"0";"0";"-"
"787003";"787003";"90";"16";"3";"826";"737";"4";"0";"733";"154";"17";"115";"44";"5";"2";"21";"15";"38";"227";"1";"94";"0";"0";"-"
"787004";"787004";"90";"16";"3";"898";"764";"2";"0";"762";"171";"32";"188";"64";"11";"1";"15";"6";"63";"108";"10";"93";"0";"0";"-"
"787005";"787005";"90";"16";"3";"593";"473";"3";"1";"469";"170";"11";"60";"24";"2";"0";"15";"9";"17";"79";"1";"80";"0";"1";"-"
"787006";"787006";"90";"16";"3";"1310";"1173";"6";"3";"1164";"260";"37";"253";"49";"2";"2";"43";"7";"137";"232";"0";"142";"0";"0";"-"
"787007";"787007";"90";"16";"3";"881";"796";"6";"2";"788";"181";"44";"184";"44";"9";"4";"32";"5";"29";"192";"1";"63";"0";"0";"-"
"787008";"787008";"90";"16";"3";"1152";"1028";"6";"2";"1020";"208";"65";"191";"81";"8";"3";"31";"17";"38";"218";"6";"154";"0";"0";"-"
"787009";"787009";"90";"16";"3";"576";"505";"2";"0";"503";"88";"21";"105";"19";"5";"0";"18";"7";"70";"81";"1";"88";"0";"0";"-"
"787010";"787010";"90";"16";"3";"1804";"1530";"3";"2";"1525";"436";"45";"343";"65";"9";"3";"42";"18";"102";"226";"2";"234";"0";"0";"-"
"787011";"787011";"90";"16";"3";"356";"312";"1";"2";"309";"45";"13";"47";"25";"2";"1";"15";"10";"31";"77";"0";"43";"0";"0";"-"
"787012";"787012";"90";"16";"3";"3183";"2828";"12";"0";"2816";"851";"153";"664";"197";"19";"5";"104";"26";"126";"402";"7";"262";"0";"0";"-"
"787013";"787013";"90";"16";"3";"360";"306";"0";"2";"304";"57";"13";"63";"28";"6";"2";"11";"3";"31";"42";"0";"48";"0";"0";"-"
"787014";"787014";"90";"16";"3";"501";"457";"1";"0";"456";"76";"15";"81";"25";"8";"0";"19";"0";"33";"145";"1";"53";"0";"0";"-"
"787015";"787015";"90";"16";"3";"1060";"899";"3";"2";"894";"206";"57";"140";"84";"8";"5";"17";"11";"20";"215";"4";"125";"1";"1";"-"
"787016";"787016";"90";"16";"3";"973";"825";"4";"1";"820";"206";"26";"145";"44";"9";"1";"19";"12";"21";"193";"0";"139";"2";"3";"-"
"789001";"789001";"93";"16";"3";"678";"617";"4";"3";"610";"183";"30";"91";"35";"3";"1";"24";"8";"16";"158";"1";"59";"1";"0";"-"
"789002";"789002";"93";"16";"3";"330";"296";"0";"1";"295";"75";"9";"31";"14";"4";"1";"7";"5";"7";"106";"0";"36";"0";"0";"-"
"789003";"789003";"93";"16";"3";"397";"352";"0";"1";"351";"103";"19";"33";"19";"3";"2";"16";"4";"3";"109";"5";"35";"0";"0";"-"
"789004";"789004";"93";"16";"3";"682";"608";"2";"0";"606";"114";"31";"87";"27";"5";"1";"26";"5";"4";"227";"1";"78";"0";"0";"-"
"789005";"789005";"93";"16";"3";"715";"655";"3";"0";"652";"102";"33";"88";"58";"5";"5";"29";"7";"22";"239";"1";"62";"0";"1";"-"
"789006";"789006";"93";"16";"3";"385";"351";"3";"1";"347";"84";"40";"44";"27";"2";"1";"13";"6";"2";"82";"0";"46";"0";"0";"-"
"789007";"789007";"93";"16";"3";"598";"523";"4";"1";"518";"105";"17";"79";"25";"9";"0";"17";"9";"22";"183";"0";"52";"0";"0";"-"
"789008";"789008";"93";"16";"3";"684";"603";"0";"1";"602";"125";"40";"84";"33";"3";"0";"18";"5";"36";"172";"1";"85";"0";"0";"-"
"789009";"789009";"93";"16";"3";"377";"338";"3";"0";"335";"60";"12";"47";"14";"0";"2";"4";"16";"5";"130";"1";"44";"0";"0";"-"
"789010";"789010";"93";"16";"3";"1230";"1122";"7";"2";"1113";"226";"73";"152";"57";"4";"4";"48";"12";"44";"362";"4";"127";"0";"0";"-"
"791001";"791001";"93";"16";"3";"19462";"16779";"92";"34";"16653";"5157";"828";"3015";"1784";"154";"95";"807";"204";"371";"2619";"55";"1560";"1";"3";"-"
"791002";"791002";"93";"16";"3";"2278";"2048";"11";"2";"2035";"404";"98";"277";"172";"17";"9";"80";"20";"41";"651";"5";"260";"0";"1";"-"
"791003";"791003";"93";"16";"3";"2199";"1848";"13";"4";"1831";"353";"131";"330";"220";"20";"9";"81";"14";"34";"457";"5";"175";"0";"2";"-"
"791102";"791102";"93";"16";"3";"6073";"5324";"26";"7";"5291";"1154";"357";"1015";"521";"48";"17";"299";"49";"125";"1260";"18";"426";"1";"1";"-"
"793001";"793001";"93";"16";"3";"1753";"1513";"7";"4";"1502";"400";"75";"316";"84";"10";"4";"97";"17";"99";"248";"2";"150";"0";"0";"-"
"793004";"793004";"93";"16";"3";"693";"607";"3";"1";"603";"131";"21";"87";"27";"2";"1";"20";"6";"54";"180";"1";"73";"0";"0";"-"
"793005";"793005";"93";"16";"3";"697";"572";"1";"1";"570";"178";"27";"60";"22";"1";"2";"17";"11";"58";"150";"1";"43";"0";"0";"-"
"793006";"793006";"93";"16";"3";"427";"378";"0";"0";"378";"64";"15";"50";"13";"2";"1";"16";"5";"25";"137";"1";"49";"0";"0";"-"
"793007";"793007";"93";"16";"3";"950";"807";"4";"2";"801";"256";"22";"124";"63";"6";"2";"30";"10";"28";"170";"1";"89";"0";"0";"-"
"793008";"793008";"93";"16";"3";"424";"374";"4";"0";"370";"66";"9";"52";"16";"1";"1";"11";"7";"27";"134";"0";"46";"0";"0";"-"
"793102";"793102";"93";"16";"3";"161";"127";"0";"1";"126";"21";"3";"11";"6";"1";"0";"4";"9";"9";"51";"1";"10";"0";"0";"-"
"793103";"793103";"93";"16";"3";"303";"256";"0";"0";"256";"43";"11";"31";"10";"3";"2";"12";"6";"6";"95";"1";"36";"0";"0";"-"
"793106";"793106";"93";"16";"3";"276";"224";"1";"0";"223";"36";"7";"21";"10";"2";"0";"8";"6";"12";"92";"1";"28";"0";"0";"-"
"801001";"801001";"102";"17";"3";"1756";"1468";"15";"1";"1452";"581";"61";"253";"107";"4";"12";"76";"29";"19";"197";"4";"109";"-";"-";"-"
"801002";"801002";"102";"17";"3";"873";"752";"7";"2";"743";"239";"41";"95";"55";"9";"3";"21";"22";"1";"147";"3";"107";"-";"-";"-"
"801003";"801003";"102";"17";"3";"615";"513";"0";"1";"512";"133";"19";"96";"25";"5";"1";"16";"7";"5";"139";"2";"64";"-";"-";"-"
"801004";"801004";"102";"17";"3";"702";"607";"1";"0";"606";"176";"27";"126";"34";"4";"0";"11";"10";"15";"141";"4";"58";"-";"-";"-"
"801005";"801005";"102";"17";"3";"805";"711";"6";"0";"705";"177";"29";"132";"18";"4";"2";"28";"18";"38";"157";"2";"100";"-";"-";"-"
"801006";"801006";"102";"17";"3";"998";"832";"4";"2";"826";"244";"34";"137";"36";"4";"0";"24";"23";"18";"181";"0";"125";"-";"-";"-"
"801007";"801007";"102";"17";"3";"355";"288";"0";"1";"287";"90";"17";"48";"15";"0";"3";"9";"4";"4";"66";"0";"31";"-";"-";"-"
"803001";"803001";"98";"17";"3";"2249";"1906";"7";"0";"1899";"609";"81";"354";"104";"7";"2";"63";"32";"167";"254";"3";"223";"-";"-";"-"
"803002";"803002";"98";"17";"3";"1275";"1088";"10";"2";"1076";"296";"52";"180";"67";"0";"3";"61";"20";"35";"193";"4";"165";"-";"-";"-"
"803003";"803003";"98";"17";"3";"565";"488";"1";"0";"487";"146";"20";"66";"47";"7";"2";"30";"9";"9";"77";"2";"72";"-";"-";"-"
"803004";"803004";"98";"17";"3";"928";"783";"3";"1";"779";"192";"42";"109";"96";"18";"6";"25";"10";"30";"151";"0";"100";"-";"-";"-"
"803005";"803005";"98";"17";"3";"1406";"1218";"4";"2";"1212";"323";"41";"121";"80";"7";"2";"52";"33";"92";"217";"6";"238";"-";"-";"-"
"805010";"805010";"96";"17";"3";"8950";"7755";"65";"10";"7680";"2936";"331";"1303";"771";"35";"41";"303";"93";"200";"971";"17";"679";"-";"-";"-"
"805034";"805034";"96";"17";"3";"616";"532";"1";"4";"527";"129";"25";"77";"39";"5";"3";"18";"14";"11";"134";"0";"72";"-";"-";"-"
"805036";"805036";"96";"17";"3";"388";"333";"1";"0";"332";"55";"9";"35";"34";"3";"5";"6";"10";"6";"93";"0";"76";"-";"-";"-"
"805040";"805040";"96";"17";"3";"780";"685";"2";"0";"683";"161";"38";"74";"61";"4";"2";"25";"14";"30";"179";"2";"93";"-";"-";"-"
"805050";"805050";"96";"17";"3";"1054";"887";"6";"0";"881";"275";"51";"121";"76";"8";"6";"36";"17";"10";"174";"5";"102";"-";"-";"-"
"805054";"805054";"96";"17";"3";"189";"173";"0";"0";"173";"41";"5";"23";"9";"0";"0";"4";"14";"7";"48";"0";"22";"-";"-";"-"
"805056";"805056";"96";"17";"3";"594";"505";"1";"1";"503";"150";"15";"55";"31";"6";"1";"8";"20";"9";"133";"1";"74";"-";"-";"-"
"805060";"805060";"96";"17";"3";"304";"272";"0";"0";"272";"62";"14";"29";"22";"2";"0";"8";"7";"3";"79";"1";"45";"-";"-";"-"
"805070";"805070";"96";"17";"3";"1200";"992";"6";"0";"986";"222";"47";"163";"81";"8";"7";"37";"27";"22";"237";"2";"133";"-";"-";"-"
"805074";"805074";"96";"17";"3";"338";"277";"1";"0";"276";"52";"17";"30";"19";"3";"0";"10";"5";"6";"81";"1";"52";"-";"-";"-"
"805076";"805076";"96";"17";"3";"252";"202";"2";"0";"200";"50";"8";"19";"14";"2";"0";"6";"5";"9";"54";"0";"33";"-";"-";"-"
"805080";"805080";"96";"17";"3";"651";"576";"2";"0";"574";"125";"32";"63";"56";"5";"2";"23";"10";"26";"172";"0";"60";"-";"-";"-"
"807001";"807001";"96";"17";"3";"755";"667";"2";"2";"663";"194";"17";"93";"44";"2";"0";"23";"7";"29";"148";"0";"106";"-";"-";"-"
"807002";"807002";"96";"17";"3";"1654";"1365";"6";"1";"1358";"478";"46";"167";"133";"6";"4";"58";"34";"52";"227";"3";"150";"-";"-";"-"
"807003";"807003";"96";"17";"3";"3502";"3036";"13";"3";"3020";"834";"133";"460";"216";"18";"12";"124";"55";"158";"651";"8";"351";"-";"-";"-"
"807004";"807004";"96";"17";"3";"945";"812";"2";"0";"810";"240";"36";"90";"49";"7";"0";"33";"28";"22";"203";"1";"101";"-";"-";"-"
"807005";"807005";"96";"17";"3";"2424";"2157";"23";"1";"2133";"788";"94";"323";"172";"20";"7";"82";"39";"70";"338";"3";"197";"-";"-";"-"
"807006";"807006";"96";"17";"3";"1175";"1025";"7";"1";"1017";"255";"49";"131";"92";"12";"5";"42";"14";"32";"236";"4";"145";"-";"-";"-"
"807007";"807007";"96";"17";"3";"319";"287";"2";"0";"285";"59";"13";"27";"21";"4";"0";"10";"8";"26";"83";"2";"32";"-";"-";"-"
"807008";"807008";"96";"17";"3";"445";"386";"2";"0";"384";"114";"7";"35";"28";"2";"2";"16";"4";"7";"102";"1";"66";"-";"-";"-"
"807103";"807103";"96";"17";"3";"241";"216";"1";"0";"215";"41";"10";"34";"15";"0";"0";"5";"4";"5";"63";"2";"36";"-";"-";"-"
"809001";"809001";"103";"17";"3";"3071";"2591";"8";"3";"2580";"552";"126";"496";"103";"14";"7";"139";"46";"168";"533";"5";"391";"-";"-";"-"
"809002";"809002";"103";"17";"3";"692";"590";"4";"2";"584";"107";"28";"100";"27";"9";"0";"23";"22";"35";"144";"3";"86";"-";"-";"-"
"809003";"809003";"103";"17";"3";"750";"638";"1";"1";"636";"203";"27";"102";"21";"6";"1";"25";"6";"23";"119";"3";"100";"-";"-";"-"
"809004";"809004";"103";"17";"3";"534";"459";"0";"1";"458";"111";"36";"76";"19";"4";"0";"14";"7";"15";"132";"0";"44";"-";"-";"-"
"809005";"809005";"103";"17";"3";"917";"794";"3";"0";"791";"185";"44";"101";"30";"0";"4";"24";"11";"39";"221";"4";"128";"-";"-";"-"
"811001";"811001";"98";"17";"3";"3084";"2567";"15";"5";"2547";"760";"101";"495";"118";"10";"2";"144";"32";"107";"458";"6";"314";"-";"-";"-"
"811002";"811002";"98";"17";"3";"1171";"986";"7";"1";"978";"273";"34";"143";"41";"5";"0";"51";"18";"17";"279";"5";"112";"-";"-";"-"
"811003";"811003";"98";"17";"3";"920";"788";"5";"0";"783";"173";"22";"100";"42";"2";"1";"29";"15";"43";"232";"3";"121";"-";"-";"-"
"811004";"811004";"98";"17";"3";"1061";"878";"5";"0";"873";"193";"26";"128";"39";"10";"1";"49";"15";"36";"241";"3";"132";"-";"-";"-"
"813001";"813001";"95";"17";"3";"19940";"16682";"66";"26";"16590";"6999";"589";"2920";"1759";"164";"88";"776";"368";"276";"1167";"38";"1446";"-";"-";"-"
"813006";"813006";"95";"17";"3";"3166";"2606";"18";"3";"2585";"726";"97";"463";"171";"16";"7";"136";"37";"255";"327";"3";"347";"-";"-";"-"
"813007";"813007";"95";"17";"3";"784";"671";"1";"0";"670";"216";"20";"96";"63";"3";"0";"42";"17";"16";"110";"4";"83";"-";"-";"-"
"813008";"813008";"95";"17";"3";"1572";"1377";"3";"1";"1373";"334";"62";"218";"113";"13";"2";"61";"27";"60";"305";"6";"172";"-";"-";"-"
"813009";"813009";"95";"17";"3";"1384";"1257";"9";"0";"1248";"287";"67";"275";"79";"14";"3";"82";"8";"41";"244";"4";"144";"-";"-";"-"
"815001";"815001";"102";"17";"3";"4146";"3579";"29";"5";"3545";"1416";"152";"789";"214";"33";"4";"149";"51";"55";"360";"11";"311";"-";"-";"-"
"815002";"815002";"102";"17";"3";"586";"473";"3";"1";"469";"204";"17";"76";"38";"3";"3";"11";"12";"2";"45";"3";"55";"-";"-";"-"
"815003";"815003";"102";"17";"3";"485";"423";"2";"1";"420";"175";"23";"78";"20";"0";"2";"16";"5";"6";"62";"1";"32";"-";"-";"-"
"815004";"815004";"102";"17";"3";"517";"452";"2";"1";"449";"181";"22";"32";"25";"4";"1";"12";"13";"4";"100";"1";"54";"-";"-";"-"
"815005";"815005";"102";"17";"3";"340";"296";"2";"1";"293";"100";"13";"51";"16";"2";"0";"4";"6";"3";"59";"0";"39";"-";"-";"-"
"815006";"815006";"102";"17";"3";"206";"181";"1";"0";"180";"68";"6";"21";"11";"0";"0";"3";"6";"0";"32";"0";"33";"-";"-";"-"
"815007";"815007";"102";"17";"3";"1026";"871";"4";"1";"866";"337";"56";"146";"38";"6";"0";"40";"10";"11";"122";"0";"100";"-";"-";"-"
"815008";"815008";"102";"17";"3";"704";"575";"2";"1";"572";"210";"19";"117";"35";"5";"1";"28";"8";"5";"92";"2";"50";"-";"-";"-"
"817001";"817001";"99";"17";"3";"1558";"1379";"7";"0";"1372";"495";"62";"166";"107";"11";"3";"64";"31";"44";"242";"10";"137";"-";"-";"-"
"817002";"817002";"99";"17";"3";"304";"283";"3";"0";"280";"85";"12";"24";"36";"4";"0";"7";"7";"6";"61";"4";"34";"-";"-";"-"
"817003";"817003";"99";"17";"3";"2170";"1916";"13";"0";"1903";"681";"113";"277";"186";"14";"10";"77";"22";"56";"292";"11";"164";"-";"-";"-"
"817004";"817004";"99";"17";"3";"2083";"1720";"5";"2";"1713";"603";"90";"307";"142";"20";"10";"78";"35";"26";"220";"3";"179";"-";"-";"-"
"817005";"817005";"99";"17";"3";"575";"483";"2";"0";"481";"135";"38";"63";"35";"5";"4";"16";"17";"16";"94";"0";"58";"-";"-";"-"
"817006";"817006";"99";"17";"3";"1136";"961";"5";"2";"954";"324";"38";"127";"60";"5";"4";"30";"24";"34";"179";"0";"129";"-";"-";"-"
"819001";"819001";"97";"17";"3";"792";"690";"4";"1";"685";"140";"38";"115";"32";"5";"1";"44";"7";"84";"144";"0";"75";"-";"-";"-"
"819002";"819002";"97";"17";"3";"739";"628";"4";"0";"624";"203";"28";"71";"34";"6";"2";"32";"21";"25";"108";"3";"91";"-";"-";"-"
"819003";"819003";"97";"17";"3";"5186";"4066";"23";"4";"4039";"1484";"157";"654";"275";"31";"10";"149";"112";"214";"412";"5";"536";"-";"-";"-"
"819005";"819005";"97";"17";"3";"319";"287";"1";"0";"286";"77";"15";"37";"23";"3";"0";"16";"3";"9";"63";"0";"40";"-";"-";"-"
"819006";"819006";"97";"17";"3";"1001";"832";"5";"1";"826";"216";"42";"128";"74";"12";"2";"46";"10";"25";"161";"5";"105";"-";"-";"-"
"819007";"819007";"97";"17";"3";"1435";"1215";"8";"0";"1207";"300";"51";"223";"53";"14";"1";"45";"18";"50";"306";"3";"143";"-";"-";"-"
"819008";"819008";"97";"17";"3";"725";"602";"1";"0";"601";"131";"25";"101";"52";"7";"0";"27";"6";"17";"149";"2";"84";"-";"-";"-"
"819009";"819009";"97";"17";"3";"298";"251";"1";"0";"250";"57";"12";"32";"11";"0";"2";"4";"5";"11";"80";"0";"36";"-";"-";"-"
"819010";"819010";"97";"17";"3";"453";"387";"0";"0";"387";"81";"9";"56";"26";"1";"0";"13";"11";"14";"102";"1";"73";"-";"-";"-"
"821001";"821001";"97";"17";"3";"12242";"10328";"39";"11";"10278";"3801";"504";"1531";"1150";"92";"49";"437";"174";"350";"1366";"29";"795";"-";"-";"-"
"821002";"821002";"97";"17";"3";"2698";"2259";"11";"1";"2247";"588";"116";"283";"104";"14";"4";"66";"36";"127";"546";"4";"359";"-";"-";"-"
"821003";"821003";"97";"17";"3";"1729";"1432";"6";"0";"1426";"375";"62";"134";"93";"15";"2";"37";"22";"44";"448";"3";"191";"-";"-";"-"
"821004";"821004";"97";"17";"3";"1385";"1185";"6";"2";"1177";"260";"51";"148";"86";"8";"2";"62";"19";"41";"361";"2";"137";"-";"-";"-"
"821005";"821005";"97";"17";"3";"1150";"1019";"1";"0";"1018";"261";"59";"139";"126";"7";"6";"46";"18";"10";"221";"1";"124";"-";"-";"-"
"821106";"821106";"97";"17";"3";"2655";"2370";"14";"0";"2356";"775";"130";"377";"181";"18";"3";"148";"21";"70";"388";"8";"237";"-";"-";"-"
"821107";"821107";"97";"17";"3";"4366";"3804";"23";"1";"3780";"1330";"188";"534";"293";"28";"19";"237";"50";"94";"655";"6";"346";"-";"-";"-"
"823001";"823001";"102";"17";"3";"1244";"1134";"10";"1";"1123";"339";"75";"224";"85";"2";"4";"58";"12";"21";"184";"5";"114";"-";"-";"-"
"823002";"823002";"102";"17";"3";"418";"365";"2";"0";"363";"82";"27";"45";"23";"2";"2";"10";"9";"15";"100";"0";"48";"-";"-";"-"
"823003";"823003";"102";"17";"3";"691";"596";"5";"0";"591";"166";"35";"92";"36";"0";"1";"23";"12";"23";"110";"2";"91";"-";"-";"-"
"823004";"823004";"102";"17";"3";"563";"489";"5";"0";"484";"120";"31";"73";"34";"0";"4";"17";"9";"6";"88";"0";"102";"-";"-";"-"
"823005";"823005";"102";"17";"3";"387";"355";"3";"0";"352";"96";"26";"48";"24";"11";"11";"16";"6";"14";"52";"2";"46";"-";"-";"-"
"823006";"823006";"102";"17";"3";"293";"267";"0";"0";"267";"26";"10";"39";"15";"2";"0";"10";"4";"16";"101";"1";"43";"-";"-";"-"
"823007";"823007";"102";"17";"3";"307";"279";"3";"1";"275";"59";"10";"46";"14";"3";"0";"14";"6";"8";"70";"1";"44";"-";"-";"-"
"823008";"823008";"102";"17";"3";"6778";"5794";"35";"14";"5745";"2224";"283";"1256";"432";"39";"35";"241";"96";"143";"472";"9";"515";"-";"-";"-"
"825005";"825005";"95";"17";"3";"723";"578";"1";"0";"577";"125";"31";"137";"30";"10";"1";"23";"14";"31";"96";"0";"79";"-";"-";"-"
"825015";"825015";"95";"17";"3";"792";"624";"0";"0";"624";"180";"29";"137";"27";"14";"1";"20";"2";"30";"127";"4";"53";"-";"-";"-"
