"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV1984 - Stemmeberettigede";"FV1984 - Afgivne stemmer";"FV1984 - Blanke stemmer";"FV1984 - Andre ugyldige stemmer";"FV1984 - Gyldige stemmer";"FV1984 - A. Socialdemokratiet";"FV1984 - B. Det Radikale Venstre";"FV1984 - C. Det Konservative Folkeparti";"FV1984 - E. Danmarks Retsforbund";"FV1984 - F. Socialistisk Folkeparti";"FV1984 - I. Internationalen";"FV1984 - K. Danmarks Kommunistiske Parti";"FV1984 - L. Marxistisk-Leninistisk Parti";"FV1984 - M. Centrum-Demokraterne";"FV1984 - Q. Kristeligt Folkeparti";"FV1984 - V. Venstre, Danmarks Liberale Parti";"FV1984 - Y. Venstresocialisterne";"FV1984 - Z. Fremskridtspartiet";"FV1984 - 1. Uden for partierne";"FV1984 - 2. Uden for partierne";"FV1984 - 3. Uden for partierne"
"355002";"355002";"46";"8";"2";"720";"657";"5";"3";"649";"289";"32";"108";"7";"57";"0";"0";"0";"22";"4";"88";"8";"34";"-";"-";"-"
"355003";"355003";"46";"8";"2";"1637";"1520";"15";"3";"1502";"787";"76";"298";"12";"107";"2";"1";"0";"47";"14";"103";"7";"48";"-";"-";"-"
"355004";"355004";"46";"8";"2";"287";"269";"2";"0";"267";"120";"12";"44";"2";"17";"0";"1";"0";"11";"3";"42";"4";"11";"-";"-";"-"
"357001";"357001";"43";"8";"2";"2584";"2403";"32";"2";"2369";"971";"118";"543";"29";"238";"3";"4";"0";"132";"27";"221";"27";"56";"-";"-";"-"
"357002";"357002";"43";"8";"2";"914";"835";"3";"0";"832";"324";"39";"185";"16";"68";"1";"0";"0";"32";"14";"113";"13";"27";"-";"-";"-"
"357003";"357003";"43";"8";"2";"1043";"939";"8";"0";"931";"259";"58";"199";"17";"81";"1";"7";"1";"29";"9";"215";"30";"25";"-";"-";"-"
"359001";"359001";"45";"8";"2";"530";"468";"1";"0";"467";"170";"36";"82";"6";"22";"0";"3";"0";"14";"5";"100";"12";"17";"-";"-";"-"
"359002";"359002";"45";"8";"2";"349";"328";"2";"0";"326";"143";"11";"65";"0";"13";"0";"0";"0";"21";"6";"55";"0";"12";"-";"-";"-"
"359003";"359003";"45";"8";"2";"693";"622";"6";"2";"614";"237";"27";"104";"12";"39";"0";"1";"0";"16";"7";"130";"13";"28";"-";"-";"-"
"359006";"359006";"45";"8";"2";"524";"490";"3";"1";"486";"212";"28";"112";"1";"34";"3";"1";"0";"15";"5";"51";"7";"17";"-";"-";"-"
"359101";"359101";"45";"8";"2";"1207";"1108";"11";"1";"1096";"489";"55";"253";"11";"70";"2";"4";"2";"38";"18";"109";"11";"34";"-";"-";"-"
"359108";"359108";"45";"8";"2";"238";"209";"2";"0";"207";"73";"13";"37";"7";"10";"1";"1";"0";"5";"4";"44";"2";"10";"-";"-";"-"
"361001";"361001";"44";"8";"2";"1296";"1161";"7";"2";"1152";"431";"54";"290";"18";"85";"0";"8";"0";"54";"14";"124";"23";"51";"-";"-";"-"
"361002";"361002";"44";"8";"2";"511";"453";"1";"2";"450";"186";"23";"102";"7";"49";"0";"2";"1";"19";"4";"32";"16";"9";"-";"-";"-"
"361003";"361003";"44";"8";"2";"1176";"1089";"1";"2";"1086";"388";"72";"294";"11";"78";"3";"0";"0";"62";"6";"114";"19";"39";"-";"-";"-"
"361004";"361004";"44";"8";"2";"748";"676";"6";"0";"670";"288";"43";"135";"6";"42";"1";"1";"0";"22";"7";"86";"6";"33";"-";"-";"-"
"361005";"361005";"44";"8";"2";"244";"226";"8";"0";"218";"44";"19";"33";"5";"12";"0";"0";"0";"11";"1";"67";"3";"23";"-";"-";"-"
"361006";"361006";"44";"8";"2";"454";"418";"2";"0";"416";"132";"22";"83";"4";"34";"0";"3";"0";"11";"4";"96";"12";"15";"-";"-";"-"
"363001";"363001";"46";"8";"2";"4600";"4185";"28";"11";"4146";"1957";"192";"1067";"41";"316";"1";"7";"1";"145";"56";"228";"44";"91";"-";"-";"-"
"363002";"363002";"46";"8";"2";"75";"72";"0";"0";"72";"19";"7";"13";"0";"2";"0";"0";"0";"5";"14";"9";"0";"3";"-";"-";"-"
"363003";"363003";"46";"8";"2";"923";"841";"5";"0";"836";"388";"52";"174";"13";"68";"0";"2";"0";"27";"9";"74";"9";"20";"-";"-";"-"
"363004";"363004";"46";"8";"2";"435";"408";"4";"0";"404";"178";"13";"95";"0";"25";"0";"3";"0";"13";"12";"50";"2";"13";"-";"-";"-"
"363005";"363005";"46";"8";"2";"865";"813";"4";"1";"808";"417";"34";"180";"4";"49";"1";"0";"0";"20";"7";"68";"9";"19";"-";"-";"-"
"363007";"363007";"46";"8";"2";"962";"881";"9";"1";"871";"311";"49";"188";"8";"76";"1";"0";"0";"39";"15";"144";"7";"33";"-";"-";"-"
"363106";"363106";"46";"8";"2";"804";"721";"5";"0";"716";"265";"31";"166";"9";"63";"0";"4";"0";"33";"11";"91";"7";"36";"-";"-";"-"
"363107";"363107";"46";"8";"2";"410";"364";"0";"0";"364";"137";"14";"85";"4";"28";"0";"2";"0";"13";"3";"40";"5";"33";"-";"-";"-"
"365002";"365002";"44";"8";"2";"603";"555";"3";"1";"551";"135";"40";"123";"12";"53";"1";"6";"0";"30";"4";"105";"5";"37";"-";"-";"-"
"365006";"365006";"44";"8";"2";"1597";"1410";"8";"4";"1398";"601";"55";"271";"11";"90";"0";"2";"0";"70";"19";"217";"15";"47";"-";"-";"-"
"365007";"365007";"44";"8";"2";"1193";"1058";"11";"6";"1041";"235";"79";"212";"11";"74";"0";"15";"0";"60";"18";"250";"39";"48";"-";"-";"-"
"365101";"365101";"44";"8";"2";"2375";"2077";"17";"4";"2056";"769";"146";"531";"21";"156";"1";"9";"1";"122";"21";"186";"27";"66";"-";"-";"-"
"365103";"365103";"44";"8";"2";"520";"465";"3";"0";"462";"121";"32";"102";"5";"36";"0";"4";"0";"21";"5";"97";"9";"30";"-";"-";"-"
"365104";"365104";"44";"8";"2";"552";"494";"4";"2";"488";"166";"29";"96";"2";"24";"0";"0";"0";"21";"8";"127";"6";"9";"-";"-";"-"
"365106";"365106";"44";"8";"2";"303";"281";"2";"0";"279";"92";"8";"36";"4";"20";"0";"6";"0";"12";"2";"74";"9";"16";"-";"-";"-"
"365107";"365107";"44";"8";"2";"417";"378";"1";"0";"377";"97";"29";"83";"5";"23";"0";"1";"0";"17";"4";"83";"13";"22";"-";"-";"-"
"365109";"365109";"44";"8";"2";"509";"462";"2";"0";"460";"103";"33";"106";"3";"30";"0";"1";"0";"23";"8";"120";"11";"22";"-";"-";"-"
"365110";"365110";"44";"8";"2";"666";"592";"4";"1";"587";"148";"55";"129";"11";"42";"0";"0";"0";"27";"6";"99";"11";"59";"-";"-";"-"
"365112";"365112";"44";"8";"2";"65";"55";"0";"1";"54";"16";"5";"9";"1";"0";"0";"0";"0";"7";"0";"11";"3";"2";"-";"-";"-"
"367101";"367101";"45";"8";"2";"727";"646";"8";"0";"638";"261";"17";"194";"3";"77";"1";"1";"3";"13";"8";"31";"11";"18";"-";"-";"-"
"367102";"367102";"45";"8";"2";"786";"640";"7";"1";"632";"312";"21";"154";"5";"68";"1";"3";"0";"13";"5";"26";"10";"14";"-";"-";"-"
"367103";"367103";"45";"8";"2";"1885";"1693";"9";"2";"1682";"1097";"30";"220";"15";"173";"2";"9";"2";"34";"22";"30";"19";"29";"-";"-";"-"
"367104";"367104";"45";"8";"2";"1680";"1531";"12";"0";"1519";"925";"36";"201";"27";"164";"1";"8";"0";"48";"15";"44";"11";"39";"-";"-";"-"
"367105";"367105";"45";"8";"2";"1512";"1376";"7";"0";"1369";"784";"47";"253";"12";"125";"0";"8";"1";"37";"20";"55";"9";"18";"-";"-";"-"
"367106";"367106";"45";"8";"2";"1249";"1125";"9";"4";"1112";"579";"36";"225";"13";"121";"1";"5";"0";"37";"16";"37";"16";"26";"-";"-";"-"
"367107";"367107";"45";"8";"2";"1637";"1508";"15";"1";"1492";"857";"48";"254";"13";"156";"0";"7";"0";"48";"25";"48";"12";"24";"-";"-";"-"
"367108";"367108";"45";"8";"2";"522";"492";"4";"0";"488";"309";"12";"64";"4";"49";"0";"4";"0";"10";"3";"14";"6";"13";"-";"-";"-"
"367109";"367109";"45";"8";"2";"733";"684";"3";"3";"678";"410";"14";"112";"18";"52";"1";"8";"0";"20";"6";"21";"3";"13";"-";"-";"-"
"367110";"367110";"45";"8";"2";"1118";"1030";"6";"1";"1023";"532";"33";"213";"12";"102";"1";"8";"1";"33";"11";"50";"9";"18";"-";"-";"-"
"367111";"367111";"45";"8";"2";"834";"724";"6";"0";"718";"462";"21";"94";"11";"75";"3";"2";"1";"15";"4";"12";"7";"11";"-";"-";"-"
"367112";"367112";"45";"8";"2";"440";"401";"3";"0";"398";"229";"12";"66";"2";"32";"0";"1";"0";"8";"1";"33";"6";"8";"-";"-";"-"
"369001";"369001";"47";"8";"2";"2088";"1766";"18";"4";"1744";"676";"76";"502";"16";"159";"0";"8";"0";"57";"58";"109";"36";"47";"-";"-";"-"
"369002";"369002";"47";"8";"2";"3290";"2912";"28";"4";"2880";"1437";"142";"624";"27";"238";"1";"10";"1";"113";"51";"156";"32";"48";"-";"-";"-"
"369003";"369003";"47";"8";"2";"3530";"3188";"24";"3";"3161";"1493";"156";"682";"30";"244";"1";"9";"1";"153";"56";"242";"38";"56";"-";"-";"-"
"369004";"369004";"47";"8";"2";"1878";"1640";"18";"2";"1620";"792";"60";"365";"20";"123";"1";"4";"0";"50";"37";"93";"30";"45";"-";"-";"-"
"369005";"369005";"47";"8";"2";"2213";"1980";"21";"6";"1953";"957";"111";"435";"14";"133";"0";"8";"0";"69";"39";"137";"19";"31";"-";"-";"-"
"369006";"369006";"47";"8";"2";"648";"596";"2";"1";"593";"228";"40";"117";"1";"45";"0";"1";"0";"29";"10";"91";"10";"21";"-";"-";"-"
"369007";"369007";"47";"8";"2";"1162";"1090";"7";"2";"1081";"475";"48";"231";"19";"83";"1";"4";"1";"53";"17";"93";"15";"41";"-";"-";"-"
"369008";"369008";"47";"8";"2";"817";"748";"8";"0";"740";"281";"46";"160";"8";"40";"0";"1";"0";"28";"22";"108";"9";"37";"-";"-";"-"
"369009";"369009";"47";"8";"2";"983";"883";"14";"1";"868";"273";"63";"183";"3";"56";"0";"1";"1";"33";"13";"194";"9";"39";"-";"-";"-"
"369010";"369010";"47";"8";"2";"565";"516";"5";"1";"510";"233";"26";"89";"6";"52";"0";"3";"0";"14";"6";"49";"7";"25";"-";"-";"-"
"369011";"369011";"47";"8";"2";"2682";"2480";"16";"8";"2456";"786";"168";"690";"29";"195";"3";"8";"1";"121";"49";"325";"31";"50";"-";"-";"-"
"371001";"371001";"46";"8";"2";"1594";"1451";"15";"2";"1434";"500";"85";"383";"11";"76";"1";"3";"0";"87";"21";"197";"13";"57";"-";"-";"-"
"371002";"371002";"46";"8";"2";"1184";"1087";"18";"1";"1068";"394";"88";"203";"12";"74";"2";"0";"0";"50";"11";"181";"8";"45";"-";"-";"-"
"371003";"371003";"46";"8";"2";"919";"809";"7";"4";"798";"259";"69";"170";"6";"41";"0";"2";"0";"41";"11";"158";"4";"37";"-";"-";"-"
"371004";"371004";"46";"8";"2";"884";"789";"6";"1";"782";"256";"44";"197";"5";"43";"0";"4";"0";"26";"11";"163";"4";"29";"-";"-";"-"
"373020";"373020";"43";"8";"2";"2752";"2502";"17";"3";"2482";"1035";"120";"639";"33";"197";"3";"11";"0";"127";"43";"197";"20";"57";"-";"-";"-"
"373021";"373021";"43";"8";"2";"2703";"2259";"16";"5";"2238";"829";"119";"623";"19";"285";"2";"15";"1";"64";"63";"116";"60";"42";"-";"-";"-"
"373022";"373022";"43";"8";"2";"3935";"3429";"28";"3";"3398";"1558";"156";"696";"43";"448";"10";"18";"0";"110";"65";"168";"49";"77";"-";"-";"-"
"373023";"373023";"43";"8";"2";"4412";"3911";"31";"3";"3877";"1472";"207";"987";"52";"459";"3";"18";"0";"161";"83";"257";"73";"105";"-";"-";"-"
"373024";"373024";"43";"8";"2";"3149";"2810";"20";"0";"2790";"1216";"119";"634";"33";"320";"2";"18";"0";"117";"57";"160";"35";"79";"-";"-";"-"
"373025";"373025";"43";"8";"2";"2633";"2355";"27";"3";"2325";"1101";"106";"470";"19";"241";"0";"5";"0";"91";"52";"156";"16";"68";"-";"-";"-"
"373026";"373026";"43";"8";"2";"2774";"2513";"23";"4";"2486";"712";"179";"780";"24";"210";"2";"7";"0";"148";"42";"299";"22";"61";"-";"-";"-"
"373027";"373027";"43";"8";"2";"2346";"2105";"22";"0";"2083";"659";"142";"584";"25";"174";"0";"6";"1";"118";"69";"231";"13";"61";"-";"-";"-"
"373028";"373028";"43";"8";"2";"4073";"3267";"21";"2";"3244";"1341";"148";"699";"49";"496";"0";"39";"4";"105";"51";"174";"43";"95";"-";"-";"-"
"373029";"373029";"43";"8";"2";"615";"576";"3";"3";"570";"200";"17";"136";"7";"57";"1";"3";"0";"33";"5";"73";"20";"18";"-";"-";"-"
"373030";"373030";"43";"8";"2";"573";"534";"3";"0";"531";"103";"33";"180";"8";"51";"0";"2";"0";"31";"5";"94";"11";"13";"-";"-";"-"
"373031";"373031";"43";"8";"2";"603";"551";"7";"0";"544";"182";"31";"134";"6";"45";"0";"1";"0";"13";"4";"95";"8";"25";"-";"-";"-"
"373032";"373032";"43";"8";"2";"1237";"1118";"4";"3";"1111";"301";"72";"313";"8";"111";"0";"4";"1";"79";"43";"124";"19";"36";"-";"-";"-"
"373033";"373033";"43";"8";"2";"460";"417";"3";"1";"413";"86";"16";"110";"7";"36";"0";"1";"0";"18";"10";"113";"6";"10";"-";"-";"-"
"373034";"373034";"43";"8";"2";"394";"359";"2";"0";"357";"82";"16";"85";"8";"24";"0";"2";"1";"17";"7";"102";"5";"8";"-";"-";"-"
"373035";"373035";"43";"8";"2";"1508";"1371";"13";"1";"1357";"354";"97";"455";"17";"109";"2";"8";"0";"68";"26";"154";"20";"47";"-";"-";"-"
"375001";"375001";"47";"8";"2";"504";"422";"1";"0";"421";"122";"29";"83";"5";"22";"0";"3";"0";"15";"2";"115";"7";"18";"-";"-";"-"
"375002";"375002";"47";"8";"2";"1160";"1020";"8";"3";"1009";"327";"60";"224";"18";"63";"2";"3";"0";"64";"13";"172";"9";"54";"-";"-";"-"
"375003";"375003";"47";"8";"2";"1983";"1795";"14";"2";"1779";"580";"156";"429";"33";"119";"1";"4";"0";"73";"22";"295";"17";"50";"-";"-";"-"
"375005";"375005";"47";"8";"2";"507";"455";"5";"0";"450";"134";"39";"80";"5";"43";"0";"1";"0";"23";"5";"98";"4";"18";"-";"-";"-"
"375006";"375006";"47";"8";"2";"581";"493";"2";"2";"489";"141";"35";"86";"7";"46";"4";"2";"1";"17";"7";"111";"10";"22";"-";"-";"-"
"375007";"375007";"47";"8";"2";"385";"347";"4";"0";"343";"104";"34";"67";"1";"16";"0";"0";"0";"19";"3";"76";"1";"22";"-";"-";"-"
"375008";"375008";"47";"8";"2";"640";"579";"9";"1";"569";"199";"39";"126";"8";"46";"0";"3";"1";"24";"7";"76";"8";"32";"-";"-";"-"
"375009";"375009";"47";"8";"2";"680";"610";"9";"0";"601";"237";"45";"117";"8";"52";"0";"0";"0";"28";"18";"67";"2";"27";"-";"-";"-"
"375010";"375010";"47";"8";"2";"1031";"942";"10";"1";"931";"375";"50";"184";"8";"67";"1";"3";"0";"40";"18";"130";"17";"38";"-";"-";"-"
"377001";"377001";"42";"8";"2";"3073";"2712";"16";"5";"2691";"860";"157";"753";"27";"281";"1";"13";"0";"130";"18";"305";"29";"117";"-";"-";"-"
"377002";"377002";"42";"8";"2";"550";"482";"1";"1";"480";"138";"45";"97";"9";"51";"0";"4";"0";"19";"5";"95";"9";"8";"-";"-";"-"
"377003";"377003";"42";"8";"2";"582";"535";"1";"1";"533";"144";"28";"113";"9";"60";"1";"5";"0";"13";"12";"116";"9";"23";"-";"-";"-"
"377004";"377004";"42";"8";"2";"970";"824";"10";"0";"814";"239";"57";"204";"13";"58";"1";"2";"0";"43";"4";"151";"2";"40";"-";"-";"-"
"379001";"379001";"45";"8";"2";"703";"622";"3";"1";"618";"253";"22";"152";"7";"40";"1";"0";"0";"22";"8";"80";"6";"27";"-";"-";"-"
"379002";"379002";"45";"8";"2";"585";"522";"4";"0";"518";"149";"34";"156";"6";"25";"0";"1";"0";"17";"11";"82";"3";"34";"-";"-";"-"
"379003";"379003";"45";"8";"2";"234";"201";"1";"0";"200";"67";"13";"29";"1";"4";"1";"0";"0";"7";"4";"63";"3";"8";"-";"-";"-"
"379005";"379005";"45";"8";"2";"1558";"1401";"10";"0";"1391";"579";"34";"274";"20";"107";"1";"6";"2";"33";"32";"208";"24";"71";"-";"-";"-"
"379007";"379007";"45";"8";"2";"492";"433";"5";"0";"428";"196";"9";"84";"1";"28";"1";"2";"0";"8";"16";"55";"5";"23";"-";"-";"-"
"379008";"379008";"45";"8";"2";"844";"759";"9";"0";"750";"330";"30";"150";"11";"56";"2";"8";"1";"29";"11";"83";"8";"31";"-";"-";"-"
"379009";"379009";"45";"8";"2";"659";"615";"5";"2";"608";"276";"27";"85";"5";"35";"1";"4";"0";"24";"5";"110";"16";"20";"-";"-";"-"
"379010";"379010";"45";"8";"2";"281";"257";"0";"0";"257";"105";"10";"39";"4";"11";"0";"1";"0";"13";"4";"35";"3";"32";"-";"-";"-"
"381001";"381001";"45";"8";"2";"398";"357";"3";"0";"354";"150";"12";"56";"2";"25";"2";"2";"0";"18";"15";"56";"5";"11";"-";"-";"-"
"381002";"381002";"45";"8";"2";"353";"311";"1";"0";"310";"110";"13";"95";"2";"11";"0";"0";"0";"12";"10";"47";"0";"10";"-";"-";"-"
"381003";"381003";"45";"8";"2";"530";"478";"4";"1";"473";"214";"40";"75";"5";"29";"1";"2";"0";"17";"3";"65";"4";"18";"-";"-";"-"
"381004";"381004";"45";"8";"2";"614";"548";"4";"0";"544";"251";"29";"85";"6";"51";"1";"0";"0";"11";"3";"92";"6";"9";"-";"-";"-"
"381005";"381005";"45";"8";"2";"1183";"1055";"11";"2";"1042";"404";"57";"221";"19";"61";"1";"4";"0";"38";"7";"156";"5";"69";"-";"-";"-"
"383001";"383001";"46";"8";"2";"2625";"2377";"20";"12";"2345";"858";"142";"566";"31";"235";"1";"12";"1";"100";"29";"294";"21";"55";"-";"-";"-"
"383002";"383002";"46";"8";"2";"2038";"1538";"18";"3";"1517";"697";"74";"291";"24";"233";"1";"7";"1";"47";"12";"73";"11";"46";"-";"-";"-"
"383003";"383003";"46";"8";"2";"1111";"1001";"11";"1";"989";"328";"52";"170";"7";"90";"0";"3";"0";"33";"41";"222";"13";"30";"-";"-";"-"
"385001";"385001";"42";"8";"2";"2035";"1851";"13";"6";"1832";"537";"116";"467";"29";"145";"3";"6";"1";"82";"39";"319";"25";"63";"-";"-";"-"
"385002";"385002";"42";"8";"2";"2419";"2162";"19";"3";"2140";"660";"140";"562";"33";"184";"3";"21";"0";"108";"26";"319";"26";"58";"-";"-";"-"
"387001";"387001";"46";"8";"2";"2096";"1821";"24";"13";"1784";"892";"82";"418";"13";"119";"1";"5";"2";"44";"25";"126";"17";"40";"-";"-";"-"
"387002";"387002";"46";"8";"2";"904";"821";"6";"2";"813";"288";"42";"201";"5";"65";"0";"2";"0";"26";"11";"127";"6";"40";"-";"-";"-"
"387003";"387003";"46";"8";"2";"765";"694";"7";"3";"684";"251";"41";"127";"7";"44";"0";"4";"1";"24";"10";"142";"12";"21";"-";"-";"-"
"387005";"387005";"46";"8";"2";"627";"585";"7";"0";"578";"221";"35";"101";"4";"40";"0";"0";"0";"15";"12";"134";"4";"12";"-";"-";"-"
"387006";"387006";"46";"8";"2";"663";"599";"7";"1";"591";"225";"40";"126";"5";"31";"0";"0";"0";"16";"8";"115";"6";"19";"-";"-";"-"
"387007";"387007";"46";"8";"2";"687";"604";"1";"0";"603";"213";"40";"134";"4";"46";"0";"3";"0";"25";"15";"104";"9";"10";"-";"-";"-"
"387104";"387104";"46";"8";"2";"1691";"1553";"15";"4";"1534";"715";"77";"334";"13";"103";"0";"1";"0";"49";"15";"154";"17";"56";"-";"-";"-"
"389001";"389001";"42";"8";"2";"3368";"2981";"32";"2";"2947";"937";"160";"833";"41";"226";"3";"7";"1";"145";"40";"436";"42";"76";"-";"-";"-"
"389002";"389002";"42";"8";"2";"1624";"1485";"8";"2";"1475";"430";"78";"404";"32";"120";"2";"3";"0";"79";"12";"219";"37";"59";"-";"-";"-"
"389003";"389003";"42";"8";"2";"881";"793";"10";"4";"779";"202";"55";"166";"4";"81";"1";"1";"0";"37";"9";"181";"16";"26";"-";"-";"-"
"389004";"389004";"42";"8";"2";"918";"815";"8";"2";"805";"257";"34";"217";"12";"72";"0";"3";"0";"29";"9";"130";"11";"31";"-";"-";"-"
"389005";"389005";"42";"8";"2";"846";"769";"4";"2";"763";"166";"74";"186";"11";"76";"1";"3";"0";"39";"12";"148";"20";"27";"-";"-";"-"
"391005";"391005";"47";"8";"2";"1036";"964";"8";"2";"954";"341";"75";"139";"4";"80";"1";"3";"3";"38";"12";"209";"20";"29";"-";"-";"-"
"391101";"391101";"47";"8";"2";"1628";"1454";"9";"1";"1444";"606";"85";"372";"25";"113";"0";"12";"0";"50";"24";"119";"3";"35";"-";"-";"-"
"391104";"391104";"47";"8";"2";"830";"749";"2";"2";"745";"253";"53";"139";"13";"43";"0";"1";"0";"23";"10";"163";"10";"37";"-";"-";"-"
"391105";"391105";"47";"8";"2";"278";"255";"1";"0";"254";"93";"7";"34";"1";"25";"0";"0";"0";"9";"2";"72";"2";"9";"-";"-";"-"
"391106";"391106";"47";"8";"2";"236";"218";"2";"0";"216";"51";"12";"59";"2";"13";"0";"1";"0";"7";"3";"53";"4";"11";"-";"-";"-"
"391107";"391107";"47";"8";"2";"345";"314";"1";"0";"313";"110";"23";"57";"3";"33";"0";"1";"0";"13";"2";"57";"7";"7";"-";"-";"-"
"391108";"391108";"47";"8";"2";"949";"846";"11";"2";"833";"252";"62";"172";"3";"55";"0";"0";"0";"51";"15";"181";"16";"26";"-";"-";"-"
"393001";"393001";"43";"8";"2";"2043";"1846";"21";"1";"1824";"628";"98";"362";"21";"184";"4";"7";"0";"76";"36";"308";"45";"55";"-";"-";"-"
"393002";"393002";"43";"8";"2";"444";"398";"3";"0";"395";"130";"17";"71";"7";"43";"0";"1";"0";"18";"14";"78";"7";"9";"-";"-";"-"
"393003";"393003";"43";"8";"2";"480";"443";"4";"0";"439";"127";"26";"101";"6";"33";"0";"5";"0";"10";"11";"95";"9";"16";"-";"-";"-"
"393004";"393004";"43";"8";"2";"2117";"1902";"14";"4";"1884";"707";"92";"403";"20";"197";"0";"4";"0";"71";"31";"249";"29";"81";"-";"-";"-"
"393005";"393005";"43";"8";"2";"728";"651";"4";"3";"644";"157";"46";"149";"6";"66";"1";"4";"0";"36";"7";"131";"20";"21";"-";"-";"-"
"395001";"395001";"47";"8";"2";"1464";"1349";"10";"1";"1338";"441";"79";"279";"14";"103";"0";"2";"0";"70";"9";"290";"19";"32";"-";"-";"-"
"395002";"395002";"47";"8";"2";"2035";"1877";"19";"5";"1853";"508";"93";"575";"18";"127";"2";"7";"0";"68";"29";"318";"33";"75";"-";"-";"-"
"395003";"395003";"47";"8";"2";"397";"354";"2";"0";"352";"118";"11";"74";"5";"19";"0";"0";"0";"13";"5";"90";"3";"14";"-";"-";"-"
"395004";"395004";"47";"8";"2";"1122";"993";"5";"2";"986";"407";"24";"226";"14";"97";"1";"9";"0";"48";"10";"101";"10";"39";"-";"-";"-"
"397001";"397001";"44";"8";"2";"5404";"4684";"31";"6";"4647";"1927";"193";"1225";"63";"417";"5";"24";"1";"194";"84";"334";"80";"100";"-";"-";"-"
"397002";"397002";"44";"8";"2";"1903";"1705";"10";"1";"1694";"805";"67";"380";"30";"169";"0";"10";"0";"65";"22";"79";"23";"44";"-";"-";"-"
"397003";"397003";"44";"8";"2";"1506";"1381";"10";"1";"1370";"418";"74";"372";"12";"139";"0";"11";"0";"82";"15";"186";"32";"29";"-";"-";"-"
"397004";"397004";"44";"8";"2";"1925";"1721";"15";"3";"1703";"706";"79";"364";"27";"185";"2";"9";"0";"75";"12";"170";"25";"49";"-";"-";"-"
"397005";"397005";"44";"8";"2";"655";"597";"1";"2";"594";"171";"31";"192";"6";"40";"0";"2";"0";"30";"20";"65";"14";"23";"-";"-";"-"
"397006";"397006";"44";"8";"2";"943";"816";"4";"2";"810";"262";"41";"196";"10";"76";"0";"3";"1";"51";"13";"98";"8";"51";"-";"-";"-"
"397007";"397007";"44";"8";"2";"187";"164";"1";"0";"163";"30";"2";"52";"3";"20";"0";"0";"0";"11";"0";"27";"0";"18";"-";"-";"-"
"397008";"397008";"44";"8";"2";"759";"651";"4";"0";"647";"217";"35";"122";"5";"59";"0";"3";"0";"29";"17";"123";"11";"26";"-";"-";"-"
"397009";"397009";"44";"8";"2";"1507";"1358";"10";"0";"1348";"558";"67";"287";"8";"127";"1";"5";"0";"66";"24";"149";"10";"46";"-";"-";"-"
"397010";"397010";"44";"8";"2";"289";"256";"2";"1";"253";"59";"14";"54";"8";"18";"1";"5";"0";"10";"4";"62";"5";"13";"-";"-";"-"
"401001";"401001";"49";"9";"2";"1606";"1354";"10";"0";"1344";"500";"43";"222";"18";"94";"1";"12";"1";"25";"46";"272";"32";"78";"-";"-";"-"
"401002";"401002";"49";"9";"2";"1322";"1151";"9";"1";"1141";"295";"31";"230";"11";"73";"0";"8";"0";"26";"85";"279";"33";"70";"-";"-";"-"
"401003";"401003";"49";"9";"2";"473";"437";"2";"2";"433";"108";"26";"78";"2";"26";"0";"1";"0";"11";"11";"139";"8";"23";"-";"-";"-"
"401004";"401004";"49";"9";"2";"813";"730";"2";"0";"728";"156";"22";"78";"7";"37";"1";"1";"0";"23";"73";"272";"14";"44";"-";"-";"-"
"401005";"401005";"49";"9";"2";"682";"615";"3";"4";"608";"170";"17";"113";"11";"53";"0";"2";"0";"12";"33";"154";"13";"30";"-";"-";"-"
"401006";"401006";"49";"9";"2";"1489";"1344";"4";"2";"1338";"328";"65";"165";"22";"81";"2";"6";"0";"31";"137";"389";"31";"81";"-";"-";"-"
"403001";"403001";"48";"9";"2";"1448";"1278";"11";"2";"1265";"529";"20";"189";"14";"81";"0";"3";"2";"30";"60";"252";"9";"76";"-";"-";"-"
"403002";"403002";"48";"9";"2";"1597";"1437";"11";"1";"1425";"403";"45";"163";"14";"98";"1";"10";"0";"26";"92";"442";"16";"115";"-";"-";"-"
"403003";"403003";"48";"9";"2";"1385";"1247";"7";"2";"1238";"468";"34";"168";"12";"72";"0";"6";"1";"40";"73";"291";"12";"61";"-";"-";"-"
"403005";"403005";"48";"9";"2";"646";"597";"5";"0";"592";"188";"12";"74";"5";"43";"0";"4";"0";"8";"30";"190";"5";"33";"-";"-";"-"
"405001";"405001";"49";"9";"2";"2931";"2394";"21";"6";"2367";"869";"80";"349";"21";"130";"4";"6";"2";"50";"144";"617";"11";"84";"-";"-";"-"
"405003";"405003";"49";"9";"2";"910";"803";"9";"1";"793";"211";"44";"97";"10";"53";"0";"3";"0";"18";"45";"260";"10";"42";"-";"-";"-"
"405004";"405004";"49";"9";"2";"844";"749";"1";"3";"745";"189";"23";"89";"5";"51";"0";"3";"0";"22";"53";"253";"11";"46";"-";"-";"-"
"405005";"405005";"49";"9";"2";"952";"818";"3";"1";"814";"247";"27";"116";"8";"50";"1";"5";"1";"22";"43";"247";"4";"43";"-";"-";"-"
"405102";"405102";"49";"9";"2";"908";"786";"5";"3";"778";"250";"32";"113";"19";"73";"1";"3";"0";"11";"35";"197";"16";"28";"-";"-";"-"
